mill_id,date,recipe_id,planned_hours,actual_hours,status,changeover_hours,tons_produced
M3,2023-07-25,R5,1.49,1.49,completed,2.0,30.26
M1,2023-07-26,R2,15.2,15.79,completed,0.0,838.77
M1,2023-07-26,R1,5.3,5.11,completed,1.5,249.86
M2,2023-07-26,R3,9.15,9.29,completed,0.0,366.9
M2,2023-07-26,R4,6.35,6.28,completed,1.5,286.2
M2,2023-07-26,R1,3.5,3.62,completed,1.5,146.13
M3,2023-07-26,R1,2.63,2.72,completed,0.0,57.43
M3,2023-07-26,R5,1.47,1.45,completed,2.0,29.76
M1,2023-07-27,R2,15.22,14.88,completed,0.0,840.2
M1,2023-07-27,R1,5.28,5.25,completed,1.5,248.64
M2,2023-07-27,R3,9.39,9.74,completed,0.0,376.67
M2,2023-07-27,R4,6.46,6.34,completed,1.5,291.19
M2,2023-07-27,R1,3.15,3.27,completed,1.5,131.36
M3,2023-07-27,R1,2.52,2.59,completed,0.0,55.03
M3,2023-07-27,R5,1.58,1.55,completed,2.0,31.99
M2,2023-07-28,R2,0.56,0.57,completed,0.0,26.19
M2,2023-07-28,R1,0.41,0.39,completed,1.5,17.03
M2,2023-07-28,R3,0.34,0.34,completed,2.5,13.57
M2,2023-07-28,R4,0.24,0.24,completed,1.5,10.85
M1,2023-07-29,R2,9.77,9.71,completed,0.0,539.16
M1,2023-07-29,R1,5.23,5.22,completed,1.5,246.45
M2,2023-07-29,R3,5.64,5.64,completed,0.0,225.98
M2,2023-07-29,R4,4.17,4.22,completed,1.5,187.93
M2,2023-07-29,R1,1.8,1.83,completed,1.5,75.03
M3,2023-07-29,R5,1.0,1.04,completed,0.0,20.27
M1,2023-07-30,R2,9.67,9.88,completed,0.0,534.05
M1,2023-07-30,R1,5.33,5.41,completed,1.5,250.82
M2,2023-07-30,R3,5.76,5.71,completed,0.0,231.08
M2,2023-07-30,R4,4.16,4.03,completed,1.5,187.61
M2,2023-07-30,R1,1.73,1.67,completed,1.5,72.27
M3,2023-07-30,R5,0.94,0.94,completed,0.0,19.17
M1,2023-07-31,R2,15.3,15.5,completed,0.0,844.45
M1,2023-07-31,R1,5.2,5.26,completed,1.5,245.01
M2,2023-07-31,R3,9.09,9.42,completed,0.0,364.69
M2,2023-07-31,R4,6.5,6.44,completed,1.5,293.13
M2,2023-07-31,R1,3.41,3.44,completed,1.5,142.03
M3,2023-07-31,R1,2.58,2.66,completed,0.0,56.14
M3,2023-07-31,R5,1.52,1.51,completed,2.0,30.96
M1,2023-08-01,R2,15.24,15.21,completed,0.0,841.2
M1,2023-08-01,R1,5.26,5.44,completed,1.5,247.79
M2,2023-08-01,R3,8.95,8.99,completed,0.0,359.05
M2,2023-08-01,R4,6.48,6.64,completed,1.5,292.33
M2,2023-08-01,R1,3.56,3.69,completed,1.5,148.63
M3,2023-08-01,R1,2.7,2.72,completed,0.0,58.95
M3,2023-08-01,R5,1.4,1.35,completed,2.0,28.33
M1,2023-08-02,R2,15.32,15.71,completed,0.0,845.52
M1,2023-08-02,R1,5.18,5.31,completed,1.5,244.1
M2,2023-08-02,R3,9.12,8.84,completed,0.0,365.62
M2,2023-08-02,R4,6.43,6.45,completed,1.5,289.89
M2,2023-08-02,R1,3.45,3.45,completed,1.5,144.05
M3,2023-08-02,R1,2.52,2.59,completed,0.0,54.97
M3,2023-08-02,R5,1.58,1.55,completed,2.0,32.04
M1,2023-08-03,R2,15.31,15.22,completed,0.0,845.08
M1,2023-08-03,R1,5.19,5.23,completed,1.5,244.48
M2,2023-08-03,R3,8.99,9.0,completed,0.0,360.34
M2,2023-08-03,R4,6.46,6.7,completed,1.5,291.39
M2,2023-08-03,R1,3.55,3.68,completed,1.5,148.15
M3,2023-08-03,R1,2.6,2.51,completed,0.0,56.65
M3,2023-08-03,R5,1.5,1.48,completed,2.0,30.48
M1,2023-08-04,R2,15.33,14.72,completed,0.0,846.11
M1,2023-08-04,R1,5.17,5.14,completed,1.5,243.59
M2,2023-08-04,R3,9.02,9.13,completed,0.0,361.56
M2,2023-08-04,R4,6.37,6.35,completed,1.5,287.25
M2,2023-08-04,R1,3.61,3.49,completed,1.5,150.72
M3,2023-08-04,R1,2.54,2.48,completed,0.0,55.32
M3,2023-08-04,R5,1.56,1.52,completed,2.0,31.72
M1,2023-08-05,R2,9.67,9.68,completed,0.0,533.66
M1,2023-08-05,R1,5.33,5.41,completed,1.5,251.15
M2,2023-08-05,R3,5.75,5.66,completed,0.0,230.45
M2,2023-08-05,R4,4.03,3.91,completed,1.5,181.9
M2,2023-08-05,R1,1.86,1.9,completed,1.5,77.43
M3,2023-08-05,R5,0.96,0.99,completed,0.0,19.55
M1,2023-08-06,R2,9.74,9.56,completed,0.0,537.41
M1,2023-08-06,R1,5.26,5.23,completed,1.5,247.95
M2,2023-08-06,R3,5.68,5.49,completed,0.0,227.79
M2,2023-08-06,R4,4.16,4.07,completed,1.5,187.53
M2,2023-08-06,R1,1.78,1.82,completed,1.5,74.2
M3,2023-08-06,R5,0.98,0.97,completed,0.0,19.94
M1,2023-08-07,R2,15.52,15.65,completed,0.0,856.82
M1,2023-08-07,R1,4.98,5.16,completed,1.5,234.46
M2,2023-08-07,R3,8.46,8.61,completed,0.0,339.12
M2,2023-08-07,R1,6.58,6.55,completed,1.5,274.32
M2,2023-08-07,R4,3.96,3.92,completed,1.5,178.8
M3,2023-08-07,R4,2.6,2.54,completed,0.0,60.42
M3,2023-08-07,R5,1.5,1.53,completed,2.0,30.37
M1,2023-08-08,R2,15.21,14.74,completed,0.0,839.76
M1,2023-08-08,R1,5.29,5.1,completed,1.5,249.02
M2,2023-08-08,R3,9.18,8.89,completed,0.0,368.16
M2,2023-08-08,R4,6.47,6.33,completed,1.5,291.66
M2,2023-08-08,R1,3.35,3.39,completed,1.5,139.78
M3,2023-08-08,R1,2.63,2.71,completed,0.0,57.35
M3,2023-08-08,R5,1.47,1.53,completed,2.0,29.82
M1,2023-08-09,R2,15.18,15.46,completed,0.0,838.09
M1,2023-08-09,R1,5.32,5.17,completed,1.5,250.44
M2,2023-08-09,R3,9.23,9.07,completed,0.0,370.11
M2,2023-08-09,R4,6.29,6.11,completed,1.5,283.83
M2,2023-08-09,R1,3.48,3.37,completed,1.5,145.0
M3,2023-08-09,R1,2.6,2.61,completed,0.0,56.66
M3,2023-08-09,R5,1.5,1.55,completed,2.0,30.47
M1,2023-08-10,R2,15.22,15.44,completed,0.0,840.14
M1,2023-08-10,R1,5.28,5.41,completed,1.5,248.7
M2,2023-08-10,R3,9.2,9.21,completed,0.0,368.94
M2,2023-08-10,R4,6.45,6.44,completed,1.5,290.89
M2,2023-08-10,R1,3.35,3.47,completed,1.5,139.68
M3,2023-08-10,R1,2.61,2.66,completed,0.0,56.89
M3,2023-08-10,R5,1.49,1.49,completed,2.0,30.26
M1,2023-08-11,R2,15.31,15.1,completed,0.0,845.01
M1,2023-08-11,R1,5.19,5.02,completed,1.5,244.54
M2,2023-08-11,R3,9.06,9.3,completed,0.0,363.42
M2,2023-08-11,R4,6.49,6.32,completed,1.5,292.68
M2,2023-08-11,R1,3.45,3.45,completed,1.5,143.76
M3,2023-08-11,R1,2.57,2.6,completed,0.0,56.11
M3,2023-08-11,R5,1.53,1.56,completed,2.0,30.98
M1,2023-08-12,R2,9.65,9.33,completed,0.0,532.79
M1,2023-08-12,R1,5.35,5.14,completed,1.5,251.89
M2,2023-08-12,R3,5.81,5.9,completed,0.0,232.79
M2,2023-08-12,R4,3.98,3.97,completed,1.5,179.72
M2,2023-08-12,R1,1.83,1.78,completed,1.5,76.19
M3,2023-08-12,R5,0.98,1.02,completed,0.0,19.95
M1,2023-08-13,R2,9.68,9.91,completed,0.0,534.44
M1,2023-08-13,R1,5.32,5.35,completed,1.5,250.48
M2,2023-08-13,R3,5.92,6.02,completed,0.0,237.47
M2,2023-08-13,R4,4.25,4.13,completed,1.5,191.47
M2,2023-08-13,R1,1.43,1.49,completed,1.5,59.72
M3,2023-08-13,R5,1.0,1.04,completed,0.0,20.31
M1,2023-08-14,R2,15.25,15.43,completed,0.0,841.99
M1,2023-08-14,R1,5.25,5.32,completed,1.5,247.11
M2,2023-08-14,R3,9.18,9.33,completed,0.0,368.14
M2,2023-08-14,R4,6.59,6.67,completed,1.5,297.05
M2,2023-08-14,R1,3.23,3.22,completed,1.5,134.82
M3,2023-08-14,R1,2.61,2.62,completed,0.0,56.99
M3,2023-08-14,R5,1.49,1.46,completed,2.0,30.16
M1,2023-08-15,R2,15.19,15.12,completed,0.0,838.3
M1,2023-08-15,R1,5.31,5.29,completed,1.5,250.26
M2,2023-08-15,R3,9.25,9.09,completed,0.0,370.84
M2,2023-08-15,R4,6.41,6.56,completed,1.5,289.26
M2,2023-08-15,R1,3.34,3.31,completed,1.5,139.22
M3,2023-08-15,R1,2.62,2.63,completed,0.0,57.09
M3,2023-08-15,R5,1.48,1.44,completed,2.0,30.06
M1,2023-08-16,R2,15.04,15.01,completed,0.0,830.21
M1,2023-08-16,R1,5.46,5.57,completed,1.5,257.17
M2,2023-08-16,R3,9.82,9.78,completed,0.0,393.81
M2,2023-08-16,R4,6.34,6.36,completed,1.5,285.72
M2,2023-08-16,R1,2.84,2.89,completed,1.5,118.59
M3,2023-08-16,R1,2.52,2.5,completed,0.0,54.98
M3,2023-08-16,R5,1.58,1.56,completed,2.0,32.04
M1,2023-08-17,R2,15.24,14.73,completed,0.0,841.18
M1,2023-08-17,R1,5.26,5.3,completed,1.5,247.81
M2,2023-08-17,R3,9.06,9.21,completed,0.0,363.32
M2,2023-08-17,R4,6.36,6.4,completed,1.5,286.83
M2,2023-08-17,R1,3.58,3.52,completed,1.5,149.28
M3,2023-08-17,R1,2.62,2.57,completed,0.0,57.22
M3,2023-08-17,R5,1.48,1.44,completed,2.0,29.95
M1,2023-08-18,R2,7.59,7.32,completed,0.0,418.97
M1,2023-08-18,R1,5.73,5.69,completed,1.5,269.72
M1,2023-08-18,R3,4.4,4.28,completed,2.5,195.33
M3,2023-08-18,R4,3.14,3.19,completed,0.0,72.87
M3,2023-08-18,R5,0.74,0.77,completed,2.0,15.09
M1,2023-08-19,R2,9.59,9.26,completed,0.0,529.15
M1,2023-08-19,R1,5.41,5.58,completed,1.5,254.99
M2,2023-08-19,R3,5.9,5.98,completed,0.0,236.67
M2,2023-08-19,R4,3.95,4.07,completed,1.5,178.29
M2,2023-08-19,R1,1.79,1.74,completed,1.5,74.66
M3,2023-08-19,R5,0.95,0.99,completed,0.0,19.37
M1,2023-08-20,R2,9.78,10.13,completed,0.0,539.58
M1,2023-08-20,R1,5.22,5.39,completed,1.5,246.1
M2,2023-08-20,R3,5.51,5.64,completed,0.0,221.0
M2,2023-08-20,R4,4.1,3.96,completed,1.5,184.86
M2,2023-08-20,R1,2.02,1.97,completed,1.5,84.2
M3,2023-08-20,R5,0.97,1.0,completed,0.0,19.71
M1,2023-08-21,R2,15.21,14.88,completed,0.0,839.5
M1,2023-08-21,R1,5.29,5.23,completed,1.5,249.24
M2,2023-08-21,R3,9.38,9.05,completed,0.0,376.25
M2,2023-08-21,R4,6.55,6.61,completed,1.5,295.23
M2,2023-08-21,R1,3.07,3.09,completed,1.5,128.07
M3,2023-08-21,R1,2.57,2.66,completed,0.0,55.99
M3,2023-08-21,R5,1.53,1.58,completed,2.0,31.09
M1,2023-08-22,R2,15.14,15.15,completed,0.0,835.98
M1,2023-08-22,R1,5.36,5.4,completed,1.5,252.24
M2,2023-08-22,R3,9.31,9.24,completed,0.0,373.15
M2,2023-08-22,R4,6.26,6.07,completed,1.5,282.13
M2,2023-08-22,R1,3.44,3.54,completed,1.5,143.4
M3,2023-08-22,R1,2.6,2.61,completed,0.0,56.72
M3,2023-08-22,R5,1.5,1.49,completed,2.0,30.41
M1,2023-08-23,R2,15.07,14.55,completed,0.0,831.7
M1,2023-08-23,R1,5.43,5.5,completed,1.5,255.89
M2,2023-08-23,R3,9.68,9.61,completed,0.0,388.35
M2,2023-08-23,R4,6.23,6.11,completed,1.5,281.11
M2,2023-08-23,R1,3.08,3.18,completed,1.5,128.54
M3,2023-08-23,R1,2.52,2.46,completed,0.0,54.98
M3,2023-08-23,R5,1.58,1.58,completed,2.0,32.03
M1,2023-08-24,R2,15.1,15.46,completed,0.0,833.47
M1,2023-08-24,R1,5.4,5.55,completed,1.5,254.38
M2,2023-08-24,R3,9.58,9.83,completed,0.0,384.23
M2,2023-08-24,R4,6.63,6.84,completed,1.5,299.15
M2,2023-08-24,R1,2.79,2.71,completed,1.5,116.15
M3,2023-08-24,R1,2.64,2.73,completed,0.0,57.48
M3,2023-08-24,R5,1.46,1.41,completed,2.0,29.71
M1,2023-08-25,R2,15.21,14.92,completed,0.0,839.72
M1,2023-08-25,R1,5.29,5.11,completed,1.5,249.05
M2,2023-08-25,R3,9.31,9.64,completed,0.0,373.28
M2,2023-08-25,R4,6.48,6.44,completed,1.5,292.12
M2,2023-08-25,R1,3.21,3.17,completed,1.5,134.03
M3,2023-08-25,R1,2.58,2.51,completed,0.0,56.2
M3,2023-08-25,R5,1.52,1.48,completed,2.0,30.9
M1,2023-08-26,R2,9.71,9.8,completed,0.0,535.94
M1,2023-08-26,R1,5.29,5.1,completed,1.5,249.21
M2,2023-08-26,R3,5.82,5.86,completed,0.0,233.41
M2,2023-08-26,R4,4.23,4.32,completed,1.5,190.61
M2,2023-08-26,R1,1.56,1.57,completed,1.5,65.02
M3,2023-08-26,R5,0.99,1.02,completed,0.0,20.17
M1,2023-08-27,R2,9.73,9.55,completed,0.0,537.03
M1,2023-08-27,R1,5.27,5.09,completed,1.5,248.27
M2,2023-08-27,R3,5.72,5.82,completed,0.0,229.2
M2,2023-08-27,R4,4.02,4.12,completed,1.5,181.18
M2,2023-08-27,R1,1.84,1.84,completed,1.5,76.69
M3,2023-08-27,R5,1.03,1.05,completed,0.0,20.86
M1,2023-08-28,R2,15.09,15.04,completed,0.0,832.93
M1,2023-08-28,R1,5.41,5.28,completed,1.5,254.84
M2,2023-08-28,R3,9.59,9.57,completed,0.0,384.71
M2,2023-08-28,R4,6.24,6.1,completed,1.5,281.62
M2,2023-08-28,R1,3.16,3.15,completed,1.5,131.85
M3,2023-08-28,R1,2.54,2.47,completed,0.0,55.33
M3,2023-08-28,R5,1.56,1.52,completed,2.0,31.71
M2,2023-08-29,R2,7.59,7.82,completed,0.0,355.82
M2,2023-08-29,R1,5.68,5.51,completed,1.5,236.91
M2,2023-08-29,R3,4.4,4.3,completed,2.5,176.45
M3,2023-08-29,R4,3.21,3.34,completed,0.0,74.49
M3,2023-08-29,R5,0.72,0.73,completed,2.0,14.63
M1,2023-08-30,R2,15.37,15.48,completed,0.0,848.58
M1,2023-08-30,R1,5.13,5.27,completed,1.5,241.49
M2,2023-08-30,R3,8.82,8.83,completed,0.0,353.52
M2,2023-08-30,R4,6.5,6.35,completed,1.5,292.94
M2,2023-08-30,R1,3.69,3.67,completed,1.5,153.82
M3,2023-08-30,R1,2.61,2.66,completed,0.0,56.82
M3,2023-08-30,R5,1.49,1.54,completed,2.0,30.32
M1,2023-08-31,R2,15.33,15.06,completed,0.0,846.46
M1,2023-08-31,R1,5.17,5.07,completed,1.5,243.29
M2,2023-08-31,R3,9.06,8.93,completed,0.0,363.16
M2,2023-08-31,R4,6.56,6.61,completed,1.5,295.76
M2,2023-08-31,R1,3.39,3.33,completed,1.5,141.18
M3,2023-08-31,R1,2.56,2.64,completed,0.0,55.88
M3,2023-08-31,R5,1.54,1.6,completed,2.0,31.19
M1,2023-09-01,R2,15.4,15.62,completed,0.0,849.84
M1,2023-09-01,R1,5.1,5.3,completed,1.5,240.42
M2,2023-09-01,R3,8.84,8.69,completed,0.0,354.61
M2,2023-09-01,R4,6.53,6.7,completed,1.5,294.63
M2,2023-09-01,R1,3.62,3.68,completed,1.5,151.12
M3,2023-09-01,R1,2.58,2.53,completed,0.0,56.18
M3,2023-09-01,R5,1.52,1.5,completed,2.0,30.92
M1,2023-09-02,R2,9.61,9.6,completed,0.0,530.37
M1,2023-09-02,R1,5.39,5.52,completed,1.5,253.95
M2,2023-09-02,R3,5.83,6.01,completed,0.0,233.94
M2,2023-09-02,R4,4.0,4.04,completed,1.5,180.38
M2,2023-09-02,R1,1.83,1.86,completed,1.5,76.24
M3,2023-09-02,R5,0.94,0.92,completed,0.0,19.05
M1,2023-09-03,R2,9.65,9.84,completed,0.0,532.9
M1,2023-09-03,R1,5.35,5.39,completed,1.5,251.8
M2,2023-09-03,R3,5.79,5.66,completed,0.0,232.15
M2,2023-09-03,R4,4.14,4.29,completed,1.5,186.66
M2,2023-09-03,R1,1.74,1.74,completed,1.5,72.37
M3,2023-09-03,R5,0.94,0.96,completed,0.0,19.01
M2,2023-09-04,R2,7.53,7.54,completed,0.0,353.07
M2,2023-09-04,R1,5.55,5.74,completed,1.5,231.44
M2,2023-09-04,R3,4.62,4.49,completed,2.5,185.25
M3,2023-09-04,R4,3.13,3.15,completed,0.0,72.72
M3,2023-09-04,R5,0.77,0.74,completed,2.0,15.58
M1,2023-09-05,R2,15.26,14.89,completed,0.0,842.08
M1,2023-09-05,R1,5.24,5.15,completed,1.5,247.04
M2,2023-09-05,R3,9.09,9.07,completed,0.0,364.52
M2,2023-09-05,R4,6.45,6.62,completed,1.5,291.06
M2,2023-09-05,R1,3.46,3.45,completed,1.5,144.11
M3,2023-09-05,R1,2.62,2.63,completed,0.0,57.05
M3,2023-09-05,R5,1.48,1.53,completed,2.0,30.11
M1,2023-09-06,R2,15.26,15.57,completed,0.0,842.28
M1,2023-09-06,R1,5.24,5.05,completed,1.5,246.86
M2,2023-09-06,R3,9.12,8.88,completed,0.0,365.59
M2,2023-09-06,R4,6.47,6.23,completed,1.5,291.84
M2,2023-09-06,R1,3.41,3.29,completed,1.5,142.29
M3,2023-09-06,R1,2.6,2.57,completed,0.0,56.79
M3,2023-09-06,R5,1.5,1.52,completed,2.0,30.35
M1,2023-09-07,R2,15.37,15.06,completed,0.0,848.69
M1,2023-09-07,R1,5.13,5.08,completed,1.5,241.39
M2,2023-09-07,R3,8.99,8.92,completed,0.0,360.57
M2,2023-09-07,R4,6.49,6.54,completed,1.5,292.9
M2,2023-09-07,R1,3.51,3.62,completed,1.5,146.52
M3,2023-09-07,R1,2.53,2.62,completed,0.0,55.06
M3,2023-09-07,R5,1.57,1.59,completed,2.0,31.96
M1,2023-09-08,R2,15.26,15.26,completed,0.0,842.2
M1,2023-09-08,R1,5.24,5.32,completed,1.5,246.94
M2,2023-09-08,R3,9.15,9.27,completed,0.0,366.99
M2,2023-09-08,R4,6.51,6.52,completed,1.5,293.42
M2,2023-09-08,R1,3.34,3.41,completed,1.5,139.36
M3,2023-09-08,R1,2.6,2.6,completed,0.0,56.69
M3,2023-09-08,R5,1.5,1.56,completed,2.0,30.44
M1,2023-09-09,R2,9.6,9.25,completed,0.0,529.89
M1,2023-09-09,R1,5.4,5.38,completed,1.5,254.36
M2,2023-09-09,R3,5.93,5.88,completed,0.0,237.74
M2,2023-09-09,R4,3.98,4.07,completed,1.5,179.56
M2,2023-09-09,R1,1.72,1.67,completed,1.5,71.53
M3,2023-09-09,R5,0.97,0.97,completed,0.0,19.79
M1,2023-09-10,R2,9.8,9.95,completed,0.0,540.75
M1,2023-09-10,R1,5.2,5.25,completed,1.5,245.1
M2,2023-09-10,R3,5.53,5.55,completed,0.0,221.93
M2,2023-09-10,R4,4.24,4.21,completed,1.5,191.03
M2,2023-09-10,R1,1.86,1.9,completed,1.5,77.56
M3,2023-09-10,R5,0.97,0.98,completed,0.0,19.69
M1,2023-09-11,R2,15.2,15.65,completed,0.0,838.9
M1,2023-09-11,R1,5.3,5.4,completed,1.5,249.75
M2,2023-09-11,R3,9.07,8.8,completed,0.0,363.51
M2,2023-09-11,R1,6.44,6.5,completed,1.5,268.4
M2,2023-09-11,R4,3.5,3.37,completed,1.5,157.77
M3,2023-09-11,R4,2.6,2.58,completed,0.0,60.38
M3,2023-09-11,R5,1.5,1.49,completed,2.0,30.4
M1,2023-09-12,R2,15.33,15.77,completed,0.0,846.3
M1,2023-09-12,R1,5.17,5.04,completed,1.5,243.44
M2,2023-09-12,R3,8.95,9.06,completed,0.0,359.06
M2,2023-09-12,R4,6.38,6.22,completed,1.5,287.67
M2,2023-09-12,R1,3.67,3.8,completed,1.5,152.93
M3,2023-09-12,R1,2.56,2.57,completed,0.0,55.89
M3,2023-09-12,R5,1.54,1.56,completed,2.0,31.19
M1,2023-09-13,R2,15.15,15.33,completed,0.0,836.2
M1,2023-09-13,R1,5.35,5.27,completed,1.5,252.05
M2,2023-09-13,R3,9.37,9.67,completed,0.0,375.55
M2,2023-09-13,R4,6.46,6.52,completed,1.5,291.26
M2,2023-09-13,R1,3.18,3.18,completed,1.5,132.46
M3,2023-09-13,R1,2.63,2.63,completed,0.0,57.23
M3,2023-09-13,R5,1.47,1.52,completed,2.0,29.94
M1,2023-09-14,R2,15.31,14.77,completed,0.0,844.92
M1,2023-09-14,R1,5.19,5.15,completed,1.5,244.62
M2,2023-09-14,R3,8.98,9.23,completed,0.0,360.2
M2,2023-09-14,R4,6.5,6.26,completed,1.5,293.25
M2,2023-09-14,R1,3.52,3.55,completed,1.5,146.58
M3,2023-09-14,R1,2.62,2.6,completed,0.0,57.02
M3,2023-09-14,R5,1.48,1.45,completed,2.0,30.14
M1,2023-09-15,R2,15.5,15.63,completed,0.0,855.33
M1,2023-09-15,R1,5.0,5.14,completed,1.5,235.73
M2,2023-09-15,R3,8.75,8.73,completed,0.0,350.87
M2,2023-09-15,R4,6.46,6.27,completed,1.5,291.22
M2,2023-09-15,R1,3.79,3.73,completed,1.5,158.16
M3,2023-09-15,R1,2.48,2.57,completed,0.0,54.0
M3,2023-09-15,R5,1.62,1.57,completed,2.0,32.95
M1,2023-09-16,R2,9.65,9.39,completed,0.0,532.68
M1,2023-09-16,R1,5.35,5.56,completed,1.5,251.98
M2,2023-09-16,R3,5.9,6.08,completed,0.0,236.74
M2,2023-09-16,R4,4.17,4.24,completed,1.5,188.26
M2,2023-09-16,R1,1.55,1.51,completed,1.5,64.61
M3,2023-09-16,R5,0.97,0.95,completed,0.0,19.75
M1,2023-09-17,R2,4.44,4.33,completed,0.0,245.17
M1,2023-09-17,R1,3.3,3.33,completed,1.5,155.23
M1,2023-09-17,R3,2.57,2.55,completed,2.5,113.97
M1,2023-09-17,R4,0.7,0.67,completed,1.5,35.01
M2,2023-09-17,R4,1.15,1.13,completed,0.0,52.04
M2,2023-09-17,R5,0.45,0.46,completed,2.0,17.71
M1,2023-09-18,R2,15.18,15.53,completed,0.0,837.67
M1,2023-09-18,R1,5.32,5.39,completed,1.5,250.8
M2,2023-09-18,R3,9.66,9.34,completed,0.0,387.2
M2,2023-09-18,R4,6.62,6.82,completed,1.5,298.35
M2,2023-09-18,R1,2.73,2.74,completed,1.5,113.8
M3,2023-09-18,R1,2.51,2.51,completed,0.0,54.64
M3,2023-09-18,R5,1.59,1.65,completed,2.0,32.35
M1,2023-09-19,R2,15.26,14.66,completed,0.0,842.45
M1,2023-09-19,R1,5.24,5.26,completed,1.5,246.72
M2,2023-09-19,R3,9.17,9.39,completed,0.0,367.85
M2,2023-09-19,R4,6.35,6.12,completed,1.5,286.19
M2,2023-09-19,R1,3.48,3.44,completed,1.5,145.15
M3,2023-09-19,R1,2.54,2.64,completed,0.0,55.43
M3,2023-09-19,R5,1.56,1.52,completed,2.0,31.62
M1,2023-09-20,R2,15.07,15.11,completed,0.0,832.07
M1,2023-09-20,R1,5.43,5.53,completed,1.5,255.58
M2,2023-09-20,R3,9.58,9.49,completed,0.0,384.1
M2,2023-09-20,R4,6.45,6.4,completed,1.5,290.85
M2,2023-09-20,R1,2.97,2.87,completed,1.5,123.95
M3,2023-09-20,R1,2.62,2.55,completed,0.0,57.1
M3,2023-09-20,R5,1.48,1.53,completed,2.0,30.06
M1,2023-09-21,R2,15.09,15.47,completed,0.0,832.84
M1,2023-09-21,R1,5.41,5.33,completed,1.5,254.92
M2,2023-09-21,R3,9.43,9.34,completed,0.0,378.0
M2,2023-09-21,R4,6.54,6.51,completed,1.5,295.0
M2,2023-09-21,R1,3.03,3.0,completed,1.5,126.46
M3,2023-09-21,R1,2.69,2.73,completed,0.0,58.75
M3,2023-09-21,R5,1.41,1.35,completed,2.0,28.53
M1,2023-09-22,R2,15.55,16.02,completed,0.0,858.33
M1,2023-09-22,R1,4.95,4.87,completed,1.5,233.17
M2,2023-09-22,R3,8.71,8.97,completed,0.0,349.27
M2,2023-09-22,R4,6.71,6.69,completed,1.5,302.63
M2,2023-09-22,R1,3.58,3.66,completed,1.5,149.28
M3,2023-09-22,R1,2.5,2.56,completed,0.0,54.43
M3,2023-09-22,R5,1.6,1.58,completed,2.0,32.54
M1,2023-09-23,R2,9.67,9.77,completed,0.0,533.52
M1,2023-09-23,R1,5.33,5.38,completed,1.5,251.27
M2,2023-09-23,R3,5.79,5.78,completed,0.0,232.19
M2,2023-09-23,R4,4.13,4.12,completed,1.5,186.3
M2,2023-09-23,R1,1.73,1.7,completed,1.5,71.97
M3,2023-09-23,R5,0.95,0.94,completed,0.0,19.34
M1,2023-09-24,R2,9.7,9.74,completed,0.0,535.59
M1,2023-09-24,R1,5.3,5.1,completed,1.5,249.5
M2,2023-09-24,R3,5.63,5.83,completed,0.0,225.82
M2,2023-09-24,R4,4.12,4.17,completed,1.5,185.98
M2,2023-09-24,R1,1.92,1.91,completed,1.5,79.87
M3,2023-09-24,R5,0.93,0.9,completed,0.0,18.87
M1,2023-09-25,R2,15.33,15.49,completed,0.0,846.33
M1,2023-09-25,R1,5.17,4.97,completed,1.5,243.41
M2,2023-09-25,R3,8.97,9.1,completed,0.0,359.56
M2,2023-09-25,R4,6.48,6.26,completed,1.5,292.33
M2,2023-09-25,R1,3.55,3.6,completed,1.5,148.1
M3,2023-09-25,R1,2.59,2.57,completed,0.0,56.36
M3,2023-09-25,R5,1.51,1.53,completed,2.0,30.75
M1,2023-09-26,R2,15.24,14.8,completed,0.0,841.23
M1,2023-09-26,R1,5.26,5.1,completed,1.5,247.76
M2,2023-09-26,R3,9.2,9.01,completed,0.0,368.9
M2,2023-09-26,R4,6.49,6.44,completed,1.5,292.57
M2,2023-09-26,R1,3.31,3.25,completed,1.5,138.17
M3,2023-09-26,R1,2.6,2.51,completed,0.0,56.59
M3,2023-09-26,R5,1.5,1.48,completed,2.0,30.53
M1,2023-09-27,R2,15.29,15.55,completed,0.0,844.25
M1,2023-09-27,R1,5.21,5.24,completed,1.5,245.18
M2,2023-09-27,R3,8.94,9.27,completed,0.0,358.51
M2,2023-09-27,R4,6.53,6.5,completed,1.5,294.66
M2,2023-09-27,R1,3.53,3.48,completed,1.5,147.04
M3,2023-09-27,R1,2.66,2.7,completed,0.0,57.92
M3,2023-09-27,R5,1.44,1.43,completed,2.0,29.3
M1,2023-09-28,R2,15.4,15.55,completed,0.0,850.25
M1,2023-09-28,R1,5.1,5.28,completed,1.5,240.06
M2,2023-09-28,R3,8.85,8.85,completed,0.0,354.71
M2,2023-09-28,R4,6.57,6.56,completed,1.5,296.12
M2,2023-09-28,R1,3.59,3.67,completed,1.5,149.64
M3,2023-09-28,R1,2.58,2.63,completed,0.0,56.15
M3,2023-09-28,R5,1.52,1.53,completed,2.0,30.95
M1,2023-09-29,R2,15.43,14.89,completed,0.0,851.62
M1,2023-09-29,R1,5.07,5.27,completed,1.5,238.9
M2,2023-09-29,R3,8.87,8.78,completed,0.0,355.64
M2,2023-09-29,R4,6.47,6.38,completed,1.5,291.94
M2,2023-09-29,R1,3.66,3.8,completed,1.5,152.54
M3,2023-09-29,R1,2.51,2.59,completed,0.0,54.73
M3,2023-09-29,R5,1.59,1.57,completed,2.0,32.27
