date,flour_type,required_tons
2023-03-25,Bakery,217.64
2023-03-25,Brown,64.16
2023-03-25,Patent,114.11
2023-03-25,Superior,258.88
2023-03-25,Superior Brown,26.15
2023-03-26,Bakery,258.6
2023-03-26,Brown,77.9
2023-03-26,Patent,137.22
2023-03-26,Superior,334.24
2023-03-26,Superior Brown,36.06
2023-03-27,Bakery,233.07999999999998
2023-03-27,Brown,86.6
2023-03-27,Patent,146.78
2023-03-27,Superior,333.32
2023-03-27,Superior Brown,25.88
2023-03-28,Bakery,240.23000000000002
2023-03-28,Brown,87.08
2023-03-28,Patent,150.82999999999998
2023-03-28,Superior,318.27
2023-03-28,Superior Brown,30.67
2023-03-29,Bakery,252.57999999999998
2023-03-29,Brown,98.69
2023-03-29,Patent,167.62
2023-03-29,Superior,308.57
2023-03-29,Superior Brown,29.72
2023-03-30,Bakery,271.7
2023-03-30,Brown,79.46000000000001
2023-03-30,Patent,152.27
2023-03-30,Superior,341.90999999999997
2023-03-30,Superior Brown,29.22
2023-03-31,Bakery,200.67000000000002
2023-03-31,Brown,73.03
2023-03-31,Patent,125.58000000000001
2023-03-31,Superior,284.02
2023-03-31,Superior Brown,25.85
2023-04-01,Bakery,213.55
2023-04-01,Brown,78.87
2023-04-01,Patent,129.62
2023-04-01,Superior,267.83
2023-04-01,Superior Brown,20.86
2023-04-02,Bakery,253.89
2023-04-02,Brown,95.41
2023-04-02,Patent,133.32999999999998
2023-04-02,Superior,303.18
2023-04-02,Superior Brown,29.98
2023-04-03,Bakery,232.60999999999999
2023-04-03,Brown,88.68
2023-04-03,Patent,155.14999999999998
2023-04-03,Superior,309.11
2023-04-03,Superior Brown,31.01
2023-04-04,Bakery,257.95
2023-04-04,Brown,84.95
2023-04-04,Patent,159.32
2023-04-04,Superior,334.84000000000003
2023-04-04,Superior Brown,30.48
2023-04-05,Bakery,259.28
2023-04-05,Brown,90.66
2023-04-05,Patent,163.24
2023-04-05,Superior,348.23
2023-04-05,Superior Brown,30.0
2023-04-06,Bakery,251.70999999999998
2023-04-06,Brown,91.19
2023-04-06,Patent,158.85
2023-04-06,Superior,330.78
2023-04-06,Superior Brown,36.95
2023-04-07,Bakery,219.32999999999998
2023-04-07,Brown,69.65
2023-04-07,Patent,125.15
2023-04-07,Superior,297.53
2023-04-07,Superior Brown,28.75
2023-04-08,Bakery,199.49
2023-04-08,Brown,71.71000000000001
2023-04-08,Patent,122.03999999999999
2023-04-08,Superior,280.49
2023-04-08,Superior Brown,26.78
2023-04-09,Bakery,252.7
2023-04-09,Brown,88.86
2023-04-09,Patent,145.5
2023-04-09,Superior,337.04
2023-04-09,Superior Brown,34.6
2023-04-10,Bakery,281.23
2023-04-10,Brown,85.22999999999999
2023-04-10,Patent,151.2
2023-04-10,Superior,323.36
2023-04-10,Superior Brown,37.41
2023-04-11,Bakery,255.10999999999999
2023-04-11,Brown,86.02
2023-04-11,Patent,149.39
2023-04-11,Superior,340.12
2023-04-11,Superior Brown,28.82
2023-04-12,Bakery,257.28999999999996
2023-04-12,Brown,89.44
2023-04-12,Patent,155.32
2023-04-12,Superior,338.16
2023-04-12,Superior Brown,37.33
2023-04-13,Bakery,257.57
2023-04-13,Brown,94.28
2023-04-13,Patent,147.66
2023-04-13,Superior,333.85
2023-04-13,Superior Brown,28.67
2023-04-14,Bakery,193.08
2023-04-14,Brown,68.45
2023-04-14,Patent,122.69
2023-04-14,Superior,283.81
2023-04-14,Superior Brown,29.77
2023-04-15,Bakery,206.73
2023-04-15,Brown,79.78
2023-04-15,Patent,127.8
2023-04-15,Superior,273.54
2023-04-15,Superior Brown,25.76
2023-04-16,Bakery,250.9
2023-04-16,Brown,81.53999999999999
2023-04-16,Patent,131.88
2023-04-16,Superior,315.26
2023-04-16,Superior Brown,34.42
2023-04-17,Bakery,279.61
2023-04-17,Brown,92.39
2023-04-17,Patent,132.65
2023-04-17,Superior,326.65999999999997
2023-04-17,Superior Brown,26.61
2023-04-18,Bakery,247.8
2023-04-18,Brown,78.81
2023-04-18,Patent,127.57
2023-04-18,Superior,326.46000000000004
2023-04-18,Superior Brown,32.38
2023-04-19,Bakery,244.45999999999998
2023-04-19,Brown,81.8
2023-04-19,Patent,147.06
2023-04-19,Superior,305.5
2023-04-19,Superior Brown,29.48
2023-04-20,Bakery,264.55
2023-04-20,Brown,78.95
2023-04-20,Patent,157.01
2023-04-20,Superior,325.39
2023-04-20,Superior Brown,29.41
2023-04-21,Bakery,202.66
2023-04-21,Brown,67.46000000000001
2023-04-21,Patent,134.59
2023-04-21,Superior,282.62
2023-04-21,Superior Brown,26.47
2023-04-22,Bakery,92.75
2023-04-22,Brown,29.66
2023-04-22,Patent,45.900000000000006
2023-04-22,Superior,106.57000000000001
2023-04-22,Superior Brown,8.9
2023-04-23,Bakery,94.98
2023-04-23,Brown,32.62
2023-04-23,Patent,59.459999999999994
2023-04-23,Superior,131.17000000000002
2023-04-23,Superior Brown,13.96
2023-04-24,Bakery,99.22999999999999
2023-04-24,Brown,35.61
2023-04-24,Patent,52.269999999999996
2023-04-24,Superior,117.87
2023-04-24,Superior Brown,12.99
2023-04-25,Bakery,100.7
2023-04-25,Brown,37.42
2023-04-25,Patent,57.81
2023-04-25,Superior,138.8
2023-04-25,Superior Brown,11.63
2023-04-26,Bakery,106.94
2023-04-26,Brown,34.290000000000006
2023-04-26,Patent,58.150000000000006
2023-04-26,Superior,145.53
2023-04-26,Superior Brown,15.05
2023-04-27,Bakery,95.89
2023-04-27,Brown,33.18
2023-04-27,Patent,54.29
2023-04-27,Superior,128.5
2023-04-27,Superior Brown,12.01
2023-04-28,Bakery,82.44
2023-04-28,Brown,27.910000000000004
2023-04-28,Patent,48.6
2023-04-28,Superior,110.92999999999999
2023-04-28,Superior Brown,11.37
2023-04-29,Bakery,89.29
2023-04-29,Brown,25.68
2023-04-29,Patent,48.25
2023-04-29,Superior,104.52
2023-04-29,Superior Brown,10.05
2023-04-30,Bakery,93.62
2023-04-30,Brown,35.099999999999994
2023-04-30,Patent,56.79
2023-04-30,Superior,120.67
2023-04-30,Superior Brown,12.86
2023-05-01,Bakery,99.55
2023-05-01,Brown,29.82
2023-05-01,Patent,52.9
2023-05-01,Superior,128.56
2023-05-01,Superior Brown,12.81
2023-05-02,Bakery,105.39
2023-05-02,Brown,29.939999999999998
2023-05-02,Patent,60.56
2023-05-02,Superior,122.77
2023-05-02,Superior Brown,11.83
2023-05-03,Bakery,91.13
2023-05-03,Brown,31.17
2023-05-03,Patent,54.04
2023-05-03,Superior,133.64
2023-05-03,Superior Brown,11.56
2023-05-04,Bakery,92.09
2023-05-04,Brown,34.99
2023-05-04,Patent,56.56
2023-05-04,Superior,131.45
2023-05-04,Superior Brown,10.62
2023-05-05,Bakery,83.74
2023-05-05,Brown,30.96
2023-05-05,Patent,53.900000000000006
2023-05-05,Superior,107.62
2023-05-05,Superior Brown,9.83
2023-05-06,Bakery,84.85
2023-05-06,Brown,29.72
2023-05-06,Patent,42.58
2023-05-06,Superior,108.74
2023-05-06,Superior Brown,10.17
2023-05-07,Bakery,98.96000000000001
2023-05-07,Brown,31.349999999999998
2023-05-07,Patent,57.36
2023-05-07,Superior,135.7
2023-05-07,Superior Brown,12.29
2023-05-08,Bakery,100.3
2023-05-08,Brown,33.59
2023-05-08,Patent,61.15
2023-05-08,Superior,142.12
2023-05-08,Superior Brown,12.1
2023-05-09,Bakery,101.81
2023-05-09,Brown,34.03
2023-05-09,Patent,51.82
2023-05-09,Superior,141.52
2023-05-09,Superior Brown,13.73
2023-05-10,Bakery,105.83
2023-05-10,Brown,36.17
2023-05-10,Patent,56.58
2023-05-10,Superior,129.39
2023-05-10,Superior Brown,10.22
2023-05-11,Bakery,94.43
2023-05-11,Brown,34.32
2023-05-11,Patent,51.64
2023-05-11,Superior,127.62
2023-05-11,Superior Brown,12.7
2023-05-12,Bakery,83.81
2023-05-12,Brown,27.98
2023-05-12,Patent,49.51
2023-05-12,Superior,111.49000000000001
2023-05-12,Superior Brown,11.01
2023-05-13,Bakery,86.87
2023-05-13,Brown,27.75
2023-05-13,Patent,51.97
2023-05-13,Superior,99.31
2023-05-13,Superior Brown,8.42
2023-05-14,Bakery,99.44
2023-05-14,Brown,33.16
2023-05-14,Patent,54.62
2023-05-14,Superior,133.12
2023-05-14,Superior Brown,13.74
2023-05-15,Bakery,92.03
2023-05-15,Brown,32.9
2023-05-15,Patent,58.36
2023-05-15,Superior,113.56
2023-05-15,Superior Brown,13.24
2023-05-16,Bakery,94.03999999999999
2023-05-16,Brown,35.620000000000005
2023-05-16,Patent,52.72
2023-05-16,Superior,133.6
2023-05-16,Superior Brown,12.8
2023-05-17,Bakery,108.86
2023-05-17,Brown,27.810000000000002
2023-05-17,Patent,53.900000000000006
2023-05-17,Superior,126.75
2023-05-17,Superior Brown,13.93
2023-05-18,Bakery,93.94999999999999
2023-05-18,Brown,29.29
2023-05-18,Patent,57.58
2023-05-18,Superior,133.03
2023-05-18,Superior Brown,12.23
2023-05-19,Bakery,83.03999999999999
2023-05-19,Brown,28.02
2023-05-19,Patent,47.11
2023-05-19,Superior,115.2
2023-05-19,Superior Brown,12.1
2023-05-20,Bakery,76.91
2023-05-20,Brown,26.86
2023-05-20,Patent,52.78
2023-05-20,Superior,101.78
2023-05-20,Superior Brown,11.29
2023-05-21,Bakery,93.85000000000001
2023-05-21,Brown,36.63
2023-05-21,Patent,61.42
2023-05-21,Superior,120.47999999999999
2023-05-21,Superior Brown,12.24
2023-05-22,Bakery,97.83
2023-05-22,Brown,33.269999999999996
2023-05-22,Patent,57.16
2023-05-22,Superior,125.58
2023-05-22,Superior Brown,14.96
2023-05-23,Bakery,98.01
2023-05-23,Brown,30.3
2023-05-23,Patent,58.81999999999999
2023-05-23,Superior,116.92
2023-05-23,Superior Brown,13.2
2023-05-24,Bakery,99.97
2023-05-24,Brown,32.5
2023-05-24,Patent,47.1
2023-05-24,Superior,123.77
2023-05-24,Superior Brown,14.16
2023-05-25,Bakery,93.86
2023-05-25,Brown,33.42
2023-05-25,Patent,56.56
2023-05-25,Superior,120.66
2023-05-25,Superior Brown,11.28
2023-05-26,Bakery,82.67
2023-05-26,Brown,28.519999999999996
2023-05-26,Patent,45.92
2023-05-26,Superior,113.24
2023-05-26,Superior Brown,10.37
2023-05-27,Bakery,80.38
2023-05-27,Brown,25.17
2023-05-27,Patent,49.14
2023-05-27,Superior,104.89
2023-05-27,Superior Brown,9.98
2023-05-28,Bakery,94.62
2023-05-28,Brown,31.88
2023-05-28,Patent,51.17
2023-05-28,Superior,123.07
2023-05-28,Superior Brown,13.26
2023-05-29,Bakery,90.7
2023-05-29,Brown,34.67
2023-05-29,Patent,56.08
2023-05-29,Superior,127.85
2023-05-29,Superior Brown,12.48
2023-05-30,Bakery,89.83
2023-05-30,Brown,29.17
2023-05-30,Patent,54.68000000000001
2023-05-30,Superior,127.12
2023-05-30,Superior Brown,12.0
2023-05-31,Bakery,90.78999999999999
2023-05-31,Brown,29.770000000000003
2023-05-31,Patent,43.14
2023-05-31,Superior,117.6
2023-05-31,Superior Brown,12.23
2023-06-01,Bakery,163.06
2023-06-01,Brown,63.040000000000006
2023-06-01,Patent,98.98
2023-06-01,Superior,209.29000000000002
2023-06-01,Superior Brown,19.94
2023-06-02,Bakery,160.28
2023-06-02,Brown,50.370000000000005
2023-06-02,Patent,71.44
2023-06-02,Superior,183.38
2023-06-02,Superior Brown,19.85
2023-06-03,Bakery,156.44
2023-06-03,Brown,48.7
2023-06-03,Patent,84.78999999999999
2023-06-03,Superior,188.72
2023-06-03,Superior Brown,18.82
2023-06-04,Bakery,184.04
2023-06-04,Brown,59.98
2023-06-04,Patent,99.42
2023-06-04,Superior,226.5
2023-06-04,Superior Brown,17.0
2023-06-05,Bakery,162.55
2023-06-05,Brown,59.099999999999994
2023-06-05,Patent,94.62
2023-06-05,Superior,233.8
2023-06-05,Superior Brown,24.56
2023-06-06,Bakery,168.75
2023-06-06,Brown,51.18
2023-06-06,Patent,92.75
2023-06-06,Superior,215.29999999999998
2023-06-06,Superior Brown,22.35
2023-06-07,Bakery,160.86
2023-06-07,Brown,54.47
2023-06-07,Patent,102.8
2023-06-07,Superior,208.54
2023-06-07,Superior Brown,22.18
2023-06-08,Bakery,166.22
2023-06-08,Brown,50.52
2023-06-08,Patent,102.31
2023-06-08,Superior,232.68
2023-06-08,Superior Brown,20.81
2023-06-09,Bakery,141.94
2023-06-09,Brown,42.400000000000006
2023-06-09,Patent,82.47999999999999
2023-06-09,Superior,174.28
2023-06-09,Superior Brown,16.79
2023-06-10,Bakery,128.18
2023-06-10,Brown,47.03
2023-06-10,Patent,77.07000000000001
2023-06-10,Superior,178.23
2023-06-10,Superior Brown,18.77
2023-06-11,Bakery,156.31
2023-06-11,Brown,56.1
2023-06-11,Patent,94.4
2023-06-11,Superior,238.1
2023-06-11,Superior Brown,19.1
2023-06-12,Bakery,180.4
2023-06-12,Brown,61.28
2023-06-12,Patent,100.52000000000001
2023-06-12,Superior,213.16
2023-06-12,Superior Brown,26.52
2023-06-13,Bakery,175.97
2023-06-13,Brown,46.85
2023-06-13,Patent,100.95
2023-06-13,Superior,209.1
2023-06-13,Superior Brown,17.9
2023-06-14,Bakery,162.86
2023-06-14,Brown,59.08
2023-06-14,Patent,95.41
2023-06-14,Superior,204.41
2023-06-14,Superior Brown,22.42
2023-06-15,Bakery,167.45
2023-06-15,Brown,56.34
2023-06-15,Patent,83.97
2023-06-15,Superior,212.39000000000001
2023-06-15,Superior Brown,17.95
2023-06-16,Bakery,138.72
2023-06-16,Brown,46.5
2023-06-16,Patent,73.35
2023-06-16,Superior,196.35000000000002
2023-06-16,Superior Brown,18.03
2023-06-17,Bakery,127.34
2023-06-17,Brown,47.58
2023-06-17,Patent,81.64
2023-06-17,Superior,177.77
2023-06-17,Superior Brown,15.81
2023-06-18,Bakery,157.14
2023-06-18,Brown,59.85
2023-06-18,Patent,99.16
2023-06-18,Superior,230.63
2023-06-18,Superior Brown,19.38
2023-06-19,Bakery,155.91
2023-06-19,Brown,50.22
2023-06-19,Patent,97.71000000000001
2023-06-19,Superior,199.99
2023-06-19,Superior Brown,19.98
2023-06-20,Bakery,163.11
2023-06-20,Brown,51.71
2023-06-20,Patent,100.78999999999999
2023-06-20,Superior,222.87
2023-06-20,Superior Brown,17.89
2023-06-21,Bakery,164.21
2023-06-21,Brown,59.5
2023-06-21,Patent,90.64
2023-06-21,Superior,210.3
2023-06-21,Superior Brown,21.45
2023-06-22,Bakery,160.98
2023-06-22,Brown,54.650000000000006
2023-06-22,Patent,88.66
2023-06-22,Superior,216.89000000000001
2023-06-22,Superior Brown,23.54
2023-06-23,Bakery,136.42
2023-06-23,Brown,48.18000000000001
2023-06-23,Patent,75.42
2023-06-23,Superior,176.9
2023-06-23,Superior Brown,17.56
2023-06-24,Bakery,139.89
2023-06-24,Brown,45.32
2023-06-24,Patent,81.59
2023-06-24,Superior,166.73
2023-06-24,Superior Brown,19.15
2023-06-25,Bakery,150.41
2023-06-25,Brown,61.15
2023-06-25,Patent,93.89
2023-06-25,Superior,199.38
2023-06-25,Superior Brown,19.71
2023-06-26,Bakery,157.47
2023-06-26,Brown,49.36
2023-06-26,Patent,93.91
2023-06-26,Superior,196.41
2023-06-26,Superior Brown,22.55
2023-06-27,Bakery,158.35
2023-06-27,Brown,56.74
2023-06-27,Patent,86.62
2023-06-27,Superior,194.17000000000002
2023-06-27,Superior Brown,21.11
2023-06-28,Bakery,164.08
2023-06-28,Brown,60.72
2023-06-28,Patent,105.84
2023-06-28,Superior,212.95
2023-06-28,Superior Brown,19.69
2023-06-29,Bakery,156.66
2023-06-29,Brown,48.71
2023-06-29,Patent,102.68
2023-06-29,Superior,201.12
2023-06-29,Superior Brown,20.63
2023-06-30,Bakery,145.17
2023-06-30,Brown,44.769999999999996
2023-06-30,Patent,70.69999999999999
2023-06-30,Superior,163.45
2023-06-30,Superior Brown,19.29
2023-07-01,Bakery,82.47
2023-07-01,Brown,24.78
2023-07-01,Patent,43.78
2023-07-01,Superior,90.04
2023-07-01,Superior Brown,9.47
2023-07-02,Bakery,91.35000000000001
2023-07-02,Brown,32.14
2023-07-02,Patent,48.730000000000004
2023-07-02,Superior,117.68
2023-07-02,Superior Brown,11.27
2023-07-03,Bakery,83.42
2023-07-03,Brown,30.54
2023-07-03,Patent,51.370000000000005
2023-07-03,Superior,112.57
2023-07-03,Superior Brown,10.67
2023-07-04,Bakery,84.75999999999999
2023-07-04,Brown,34.04
2023-07-04,Patent,56.290000000000006
2023-07-04,Superior,117.07
2023-07-04,Superior Brown,8.99
2023-07-05,Bakery,87.5
2023-07-05,Brown,25.96
2023-07-05,Patent,48.6
2023-07-05,Superior,108.92999999999999
2023-07-05,Superior Brown,11.15
2023-07-06,Bakery,82.38000000000001
2023-07-06,Brown,27.310000000000002
2023-07-06,Patent,53.58
2023-07-06,Superior,121.46000000000001
2023-07-06,Superior Brown,11.14
2023-07-07,Bakery,72.3
2023-07-07,Brown,24.97
2023-07-07,Patent,44.84
2023-07-07,Superior,95.9
2023-07-07,Superior Brown,8.87
2023-07-08,Bakery,78.2
2023-07-08,Brown,26.200000000000003
2023-07-08,Patent,43.34
2023-07-08,Superior,98.36
2023-07-08,Superior Brown,8.47
2023-07-09,Bakery,75.95
2023-07-09,Brown,29.759999999999998
2023-07-09,Patent,48.510000000000005
2023-07-09,Superior,112.95
2023-07-09,Superior Brown,11.7
2023-07-10,Bakery,85.39
2023-07-10,Brown,28.009999999999998
2023-07-10,Patent,54.92999999999999
2023-07-10,Superior,105.01
2023-07-10,Superior Brown,10.9
2023-07-11,Bakery,84.21
2023-07-11,Brown,29.740000000000002
2023-07-11,Patent,46.08
2023-07-11,Superior,106.76
2023-07-11,Superior Brown,11.08
2023-07-12,Bakery,75.26
2023-07-12,Brown,29.07
2023-07-12,Patent,57.58
2023-07-12,Superior,108.81
2023-07-12,Superior Brown,10.36
2023-07-13,Bakery,87.82
2023-07-13,Brown,31.300000000000004
2023-07-13,Patent,45.94
2023-07-13,Superior,112.63
2023-07-13,Superior Brown,9.11
2023-07-14,Bakery,69.77
2023-07-14,Brown,22.78
2023-07-14,Patent,36.61
2023-07-14,Superior,88.04
2023-07-14,Superior Brown,9.81
2023-07-15,Bakery,69.82
2023-07-15,Brown,25.91
2023-07-15,Patent,44.93
2023-07-15,Superior,100.17
2023-07-15,Superior Brown,7.97
2023-07-16,Bakery,85.03
2023-07-16,Brown,28.439999999999998
2023-07-16,Patent,52.32
2023-07-16,Superior,109.92
2023-07-16,Superior Brown,10.38
2023-07-17,Bakery,90.3
2023-07-17,Brown,25.799999999999997
2023-07-17,Patent,39.34
2023-07-17,Superior,113.69
2023-07-17,Superior Brown,10.34
2023-07-18,Bakery,85.94
2023-07-18,Brown,29.130000000000003
2023-07-18,Patent,51.230000000000004
2023-07-18,Superior,110.66
2023-07-18,Superior Brown,10.88
2023-07-19,Bakery,79.73
2023-07-19,Brown,30.82
2023-07-19,Patent,52.61
2023-07-19,Superior,99.14
2023-07-19,Superior Brown,12.75
2023-07-20,Bakery,84.28
2023-07-20,Brown,26.69
2023-07-20,Patent,48.019999999999996
2023-07-20,Superior,104.09
2023-07-20,Superior Brown,10.79
2023-07-21,Bakery,75.5
2023-07-21,Brown,24.729999999999997
2023-07-21,Patent,46.15
2023-07-21,Superior,91.26
2023-07-21,Superior Brown,8.45
2023-07-22,Bakery,72.53999999999999
2023-07-22,Brown,26.730000000000004
2023-07-22,Patent,45.59
2023-07-22,Superior,95.59
2023-07-22,Superior Brown,7.44
2023-07-23,Bakery,85.32
2023-07-23,Brown,28.769999999999996
2023-07-23,Patent,46.120000000000005
2023-07-23,Superior,102.26
2023-07-23,Superior Brown,10.63
2023-07-24,Bakery,80.91
2023-07-24,Brown,28.11
2023-07-24,Patent,47.230000000000004
2023-07-24,Superior,112.7
2023-07-24,Superior Brown,9.73
2023-07-25,Bakery,78.95
2023-07-25,Brown,27.66
2023-07-25,Patent,43.25
2023-07-25,Superior,114.89
2023-07-25,Superior Brown,11.55
2023-07-26,Bakery,90.52
2023-07-26,Brown,28.240000000000002
2023-07-26,Patent,47.3
2023-07-26,Superior,105.58
2023-07-26,Superior Brown,9.72
2023-07-27,Bakery,78.82
2023-07-27,Brown,26.13
2023-07-27,Patent,44.980000000000004
2023-07-27,Superior,108.47
2023-07-27,Superior Brown,12.21
2023-07-28,Bakery,66.67
2023-07-28,Brown,25.73
2023-07-28,Patent,43.980000000000004
2023-07-28,Superior,88.24
2023-07-28,Superior Brown,9.88
2023-07-29,Bakery,68.49
2023-07-29,Brown,23.33
2023-07-29,Patent,42.55
2023-07-29,Superior,91.23
2023-07-29,Superior Brown,8.01
2023-07-30,Bakery,86.47
2023-07-30,Brown,28.810000000000002
2023-07-30,Patent,46.41
2023-07-30,Superior,101.57
2023-07-30,Superior Brown,9.8
2023-07-31,Bakery,76.69
2023-07-31,Brown,28.490000000000002
2023-07-31,Patent,49.36
2023-07-31,Superior,107.32
2023-07-31,Superior Brown,10.0
2023-08-01,Bakery,80.08
2023-08-01,Brown,30.1
2023-08-01,Patent,49.82
2023-08-01,Superior,106.28
2023-08-01,Superior Brown,9.77
2023-08-02,Bakery,88.49
2023-08-02,Brown,23.83
2023-08-02,Patent,41.980000000000004
2023-08-02,Superior,104.89
2023-08-02,Superior Brown,12.0
2023-08-03,Bakery,78.64
2023-08-03,Brown,29.52
2023-08-03,Patent,45.93
2023-08-03,Superior,105.84
2023-08-03,Superior Brown,11.08
2023-08-04,Bakery,72.04
2023-08-04,Brown,22.880000000000003
2023-08-04,Patent,40.56
2023-08-04,Superior,86.50999999999999
2023-08-04,Superior Brown,8.79
2023-08-05,Bakery,62.3
2023-08-05,Brown,24.23
2023-08-05,Patent,40.19
2023-08-05,Superior,80.86
2023-08-05,Superior Brown,9.51
2023-08-06,Bakery,79.94
2023-08-06,Brown,24.93
2023-08-06,Patent,53.11
2023-08-06,Superior,95.27
2023-08-06,Superior Brown,8.38
2023-08-07,Bakery,84.55
2023-08-07,Brown,29.16
2023-08-07,Patent,47.379999999999995
2023-08-07,Superior,109.69
2023-08-07,Superior Brown,10.37
2023-08-08,Bakery,80.48
2023-08-08,Brown,27.75
2023-08-08,Patent,53.1
2023-08-08,Superior,100.11999999999999
2023-08-08,Superior Brown,10.84
2023-08-09,Bakery,90.12
2023-08-09,Brown,25.77
2023-08-09,Patent,48.19
2023-08-09,Superior,99.12
2023-08-09,Superior Brown,10.48
2023-08-10,Bakery,77.19
2023-08-10,Brown,27.72
2023-08-10,Patent,48.129999999999995
2023-08-10,Superior,107.08
2023-08-10,Superior Brown,10.7
2023-08-11,Bakery,64.92
2023-08-11,Brown,26.119999999999997
2023-08-11,Patent,37.97
2023-08-11,Superior,92.49
2023-08-11,Superior Brown,7.53
2023-08-12,Bakery,69.52
2023-08-12,Brown,24.409999999999997
2023-08-12,Patent,43.5
2023-08-12,Superior,88.49
2023-08-12,Superior Brown,8.97
2023-08-13,Bakery,77.31
2023-08-13,Brown,26.29
2023-08-13,Patent,49.47
2023-08-13,Superior,109.92999999999999
2023-08-13,Superior Brown,9.61
2023-08-14,Bakery,72.22
2023-08-14,Brown,26.91
2023-08-14,Patent,44.61
2023-08-14,Superior,100.7
2023-08-14,Superior Brown,8.41
2023-08-15,Bakery,81.13
2023-08-15,Brown,29.42
2023-08-15,Patent,40.97
2023-08-15,Superior,97.53999999999999
2023-08-15,Superior Brown,10.04
2023-08-16,Bakery,83.14
2023-08-16,Brown,28.049999999999997
2023-08-16,Patent,45.370000000000005
2023-08-16,Superior,107.58
2023-08-16,Superior Brown,8.54
2023-08-17,Bakery,73.72
2023-08-17,Brown,27.35
2023-08-17,Patent,47.730000000000004
2023-08-17,Superior,105.93
2023-08-17,Superior Brown,9.37
2023-08-18,Bakery,62.269999999999996
2023-08-18,Brown,21.369999999999997
2023-08-18,Patent,38.54
2023-08-18,Superior,83.64999999999999
2023-08-18,Superior Brown,9.76
2023-08-19,Bakery,73.59
2023-08-19,Brown,21.55
2023-08-19,Patent,39.09
2023-08-19,Superior,83.36
2023-08-19,Superior Brown,7.84
2023-08-20,Bakery,69.73
2023-08-20,Brown,29.1
2023-08-20,Patent,42.370000000000005
2023-08-20,Superior,106.32000000000001
2023-08-20,Superior Brown,9.53
2023-08-21,Bakery,79.44
2023-08-21,Brown,27.03
2023-08-21,Patent,49.19
2023-08-21,Superior,101.33
2023-08-21,Superior Brown,10.33
2023-08-22,Bakery,87.77
2023-08-22,Brown,28.5
2023-08-22,Patent,47.11
2023-08-22,Superior,113.38
2023-08-22,Superior Brown,10.6
2023-08-23,Bakery,74.66
2023-08-23,Brown,29.57
2023-08-23,Patent,47.39
2023-08-23,Superior,110.29
2023-08-23,Superior Brown,8.42
2023-08-24,Bakery,76.79
2023-08-24,Brown,26.32
2023-08-24,Patent,42.31
2023-08-24,Superior,89.14
2023-08-24,Superior Brown,11.56
2023-08-25,Bakery,65.64
