kpi_name,period,value,delta,driver,status,scenario_id
waste_rate_pct,2024-05-01 00:00:00,2.0,-0.0036,Recipe mix,positive,base
vision_2030_index,2024-05-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2024-05-01 00:00:00,4206091.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2024-05-01 00:00:00,69239.1,0.0,Flour demand,neutral,base
total_recipe_hours,2024-05-01 00:00:00,1761.06,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2024-05-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2024-05-01 00:00:00,1.0558,0.0,Calendar,neutral,base
planned_recipe_hours,2024-05-01 00:00:00,1207.09,0.0,Schedule,neutral,base
available_mill_hours,2024-05-01 00:00:00,1839.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2024-05-01 00:00:00,632.41,0.0,Capacity balance,positive,base
avg_changeovers,2024-05-01 00:00:00,116.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2024-05-01 00:00:00,949.9986,0.0,Raw material,neutral,base
waste_impact_pct,2024-05-01 00:00:00,2.0,0.0,Waste,positive,base
mill_utilization_pct,2024-05-01 00:00:00,65.6205,0.0,Utilization,positive,base
overload_hours,2024-05-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2024-05-01 00:00:00,200.0,0.0,Scheduling,neutral,base
avg_run_length_days,2024-05-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2024-05-01 00:00:00,32.8,0.0,Risk model,positive,base
total_wheat_requirement_tons,2024-05-01 00:00:00,69239.03,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2024-05-01 00:00:00,982.0009,0.0,Market,neutral,base
import_dependency_pct,2024-05-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2024-05-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2024-05-01 00:00:00,0.065,0.0,Quality,neutral,base
waste_rate_vs_target,2024-05-01 00:00:00,-0.5,0.0,Gap to target,positive,base
energy_per_ton,2024-05-01 00:00:00,71.6256,0.0,Efficiency,neutral,base
water_per_ton,2024-05-01 00:00:00,0.7851,0.0,Conservation,neutral,base
vision_2030_compliance,2024-05-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2024-06-01 00:00:00,80733.3,16.6007,SKU forecast,positive,base
recipe_time_utilization_pct,2024-06-01 00:00:00,65.2295,-0.391,Time constraint,positive,base
capacity_violations_count,2024-06-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2024-06-01 00:00:00,992.367,10.3661,Wheat price,neutral,base
waste_rate_pct,2024-06-01 00:00:00,2.0243,0.0243,Recipe mix,positive,base
vision_2030_index,2024-06-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2024-06-01 00:00:00,4880022.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2024-06-01 00:00:00,80733.3,0.0,Flour demand,neutral,base
total_recipe_hours,2024-06-01 00:00:00,2055.52,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2024-06-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2024-06-01 00:00:00,1.275,0.0,Calendar,neutral,base
planned_recipe_hours,2024-06-01 00:00:00,1148.04,0.0,Schedule,neutral,base
available_mill_hours,2024-06-01 00:00:00,1760.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2024-06-01 00:00:00,611.96,0.0,Capacity balance,positive,base
avg_changeovers,2024-06-01 00:00:00,110.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2024-06-01 00:00:00,949.5783,0.0,Raw material,neutral,base
waste_impact_pct,2024-06-01 00:00:00,2.0243,0.0,Waste,positive,base
mill_utilization_pct,2024-06-01 00:00:00,65.2295,0.0,Utilization,positive,base
overload_hours,2024-06-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2024-06-01 00:00:00,191.0,0.0,Scheduling,neutral,base
avg_run_length_days,2024-06-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2024-06-01 00:00:00,32.6,0.0,Risk model,positive,base
total_wheat_requirement_tons,2024-06-01 00:00:00,80733.27,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2024-06-01 00:00:00,992.367,0.0,Market,neutral,base
import_dependency_pct,2024-06-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2024-06-01 00:00:00,40.4,0.0,Geopolitics,negative,base
yield_variability_index,2024-06-01 00:00:00,0.07,0.0,Quality,neutral,base
waste_rate_vs_target,2024-06-01 00:00:00,-0.48,0.0,Gap to target,positive,base
energy_per_ton,2024-06-01 00:00:00,69.7043,0.0,Efficiency,neutral,base
water_per_ton,2024-06-01 00:00:00,0.7829,0.0,Conservation,neutral,base
vision_2030_compliance,2024-06-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2024-07-01 00:00:00,64710.38,-19.8467,SKU forecast,negative,base
recipe_time_utilization_pct,2024-07-01 00:00:00,65.9246,0.695,Time constraint,positive,base
capacity_violations_count,2024-07-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2024-07-01 00:00:00,951.7327,-40.6343,Wheat price,neutral,base
waste_rate_pct,2024-07-01 00:00:00,1.9471,-0.0771,Recipe mix,positive,base
vision_2030_index,2024-07-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2024-07-01 00:00:00,3902816.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2024-07-01 00:00:00,64710.38,0.0,Flour demand,neutral,base
total_recipe_hours,2024-07-01 00:00:00,1645.84,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2024-07-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2024-07-01 00:00:00,0.979,0.0,Calendar,neutral,base
planned_recipe_hours,2024-07-01 00:00:00,1223.56,0.0,Schedule,neutral,base
available_mill_hours,2024-07-01 00:00:00,1856.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2024-07-01 00:00:00,632.44,0.0,Capacity balance,positive,base
avg_changeovers,2024-07-01 00:00:00,116.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2024-07-01 00:00:00,950.0043,0.0,Raw material,neutral,base
waste_impact_pct,2024-07-01 00:00:00,1.9471,0.0,Waste,positive,base
mill_utilization_pct,2024-07-01 00:00:00,65.9246,0.0,Utilization,positive,base
overload_hours,2024-07-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2024-07-01 00:00:00,201.0,0.0,Scheduling,neutral,base
avg_run_length_days,2024-07-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2024-07-01 00:00:00,33.0,0.0,Risk model,positive,base
total_wheat_requirement_tons,2024-07-01 00:00:00,64710.22,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2024-07-01 00:00:00,951.7327,0.0,Market,neutral,base
import_dependency_pct,2024-07-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2024-07-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2024-07-01 00:00:00,0.1,0.0,Quality,neutral,base
waste_rate_vs_target,2024-07-01 00:00:00,-0.55,0.0,Gap to target,positive,base
energy_per_ton,2024-07-01 00:00:00,70.1057,0.0,Efficiency,neutral,base
water_per_ton,2024-07-01 00:00:00,0.8046,0.0,Conservation,neutral,base
vision_2030_compliance,2024-07-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2024-08-01 00:00:00,61792.04,-4.5098,SKU forecast,negative,base
recipe_time_utilization_pct,2024-08-01 00:00:00,65.6315,-0.293,Time constraint,positive,base
capacity_violations_count,2024-08-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2024-08-01 00:00:00,940.1739,-11.5588,Wheat price,neutral,base
waste_rate_pct,2024-08-01 00:00:00,2.0238,0.0766,Recipe mix,positive,base
vision_2030_index,2024-08-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2024-08-01 00:00:00,3746788.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2024-08-01 00:00:00,61792.04,0.0,Flour demand,neutral,base
total_recipe_hours,2024-08-01 00:00:00,1571.07,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2024-08-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2024-08-01 00:00:00,0.9432,0.0,Calendar,neutral,base
planned_recipe_hours,2024-08-01 00:00:00,1207.62,0.0,Schedule,neutral,base
available_mill_hours,2024-08-01 00:00:00,1840.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2024-08-01 00:00:00,632.38,0.0,Capacity balance,positive,base
avg_changeovers,2024-08-01 00:00:00,115.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2024-08-01 00:00:00,950.0154,0.0,Raw material,neutral,base
waste_impact_pct,2024-08-01 00:00:00,2.0238,0.0,Waste,positive,base
mill_utilization_pct,2024-08-01 00:00:00,65.6315,0.0,Utilization,positive,base
overload_hours,2024-08-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2024-08-01 00:00:00,200.0,0.0,Scheduling,neutral,base
avg_run_length_days,2024-08-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2024-08-01 00:00:00,32.8,0.0,Risk model,positive,base
total_wheat_requirement_tons,2024-08-01 00:00:00,61792.06,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2024-08-01 00:00:00,940.1739,0.0,Market,neutral,base
import_dependency_pct,2024-08-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2024-08-01 00:00:00,40.2,0.0,Geopolitics,negative,base
yield_variability_index,2024-08-01 00:00:00,0.065,0.0,Quality,neutral,base
waste_rate_vs_target,2024-08-01 00:00:00,-0.48,0.0,Gap to target,positive,base
energy_per_ton,2024-08-01 00:00:00,70.1587,0.0,Efficiency,neutral,base
water_per_ton,2024-08-01 00:00:00,0.7894,0.0,Conservation,neutral,base
vision_2030_compliance,2024-08-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2024-09-01 00:00:00,59253.45,-4.1083,SKU forecast,negative,base
recipe_time_utilization_pct,2024-09-01 00:00:00,65.1083,-0.5232,Time constraint,positive,base
capacity_violations_count,2024-09-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2024-09-01 00:00:00,930.4442,-9.7298,Wheat price,neutral,base
waste_rate_pct,2024-09-01 00:00:00,2.0356,0.0118,Recipe mix,positive,base
vision_2030_index,2024-09-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2024-09-01 00:00:00,3564724.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2024-09-01 00:00:00,59253.45,0.0,Flour demand,neutral,base
total_recipe_hours,2024-09-01 00:00:00,1506.6,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2024-09-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2024-09-01 00:00:00,0.923,0.0,Calendar,neutral,base
planned_recipe_hours,2024-09-01 00:00:00,1142.0,0.0,Schedule,neutral,base
available_mill_hours,2024-09-01 00:00:00,1754.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2024-09-01 00:00:00,612.0,0.0,Capacity balance,positive,base
avg_changeovers,2024-09-01 00:00:00,110.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2024-09-01 00:00:00,950.0288,0.0,Raw material,neutral,base
waste_impact_pct,2024-09-01 00:00:00,2.0356,0.0,Waste,positive,base
mill_utilization_pct,2024-09-01 00:00:00,65.1083,0.0,Utilization,positive,base
overload_hours,2024-09-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2024-09-01 00:00:00,189.0,0.0,Scheduling,neutral,base
avg_run_length_days,2024-09-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2024-09-01 00:00:00,32.6,0.0,Risk model,positive,base
total_wheat_requirement_tons,2024-09-01 00:00:00,59253.37,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2024-09-01 00:00:00,930.4442,0.0,Market,neutral,base
import_dependency_pct,2024-09-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2024-09-01 00:00:00,40.2,0.0,Geopolitics,negative,base
yield_variability_index,2024-09-01 00:00:00,0.077,0.0,Quality,neutral,base
waste_rate_vs_target,2024-09-01 00:00:00,-0.46,0.0,Gap to target,positive,base
energy_per_ton,2024-09-01 00:00:00,70.0744,0.0,Efficiency,neutral,base
water_per_ton,2024-09-01 00:00:00,0.7864,0.0,Conservation,neutral,base
vision_2030_compliance,2024-09-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2024-10-01 00:00:00,61243.68,3.3588,SKU forecast,positive,base
recipe_time_utilization_pct,2024-10-01 00:00:00,65.1384,0.03,Time constraint,positive,base
capacity_violations_count,2024-10-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2024-10-01 00:00:00,931.6224,1.1783,Wheat price,neutral,base
waste_rate_pct,2024-10-01 00:00:00,2.161,0.1254,Recipe mix,positive,base
vision_2030_index,2024-10-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2024-10-01 00:00:00,3702040.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2024-10-01 00:00:00,61243.68,0.0,Flour demand,neutral,base
total_recipe_hours,2024-10-01 00:00:00,1557.86,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2024-10-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2024-10-01 00:00:00,0.9235,0.0,Calendar,neutral,base
planned_recipe_hours,2024-10-01 00:00:00,1181.61,0.0,Schedule,neutral,base
available_mill_hours,2024-10-01 00:00:00,1814.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2024-10-01 00:00:00,632.39,0.0,Capacity balance,positive,base
avg_changeovers,2024-10-01 00:00:00,115.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2024-10-01 00:00:00,949.9267,0.0,Raw material,neutral,base
waste_impact_pct,2024-10-01 00:00:00,2.161,0.0,Waste,positive,base
mill_utilization_pct,2024-10-01 00:00:00,65.1384,0.0,Utilization,positive,base
overload_hours,2024-10-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2024-10-01 00:00:00,198.0,0.0,Scheduling,neutral,base
avg_run_length_days,2024-10-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2024-10-01 00:00:00,32.6,0.0,Risk model,positive,base
total_wheat_requirement_tons,2024-10-01 00:00:00,61243.58,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2024-10-01 00:00:00,931.6224,0.0,Market,neutral,base
import_dependency_pct,2024-10-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2024-10-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2024-10-01 00:00:00,0.103,0.0,Quality,neutral,base
waste_rate_vs_target,2024-10-01 00:00:00,-0.34,0.0,Gap to target,positive,base
energy_per_ton,2024-10-01 00:00:00,70.366,0.0,Efficiency,neutral,base
water_per_ton,2024-10-01 00:00:00,0.7915,0.0,Conservation,neutral,base
vision_2030_compliance,2024-10-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2024-11-01 00:00:00,60257.5,-1.6103,SKU forecast,negative,base
recipe_time_utilization_pct,2024-11-01 00:00:00,64.7781,-0.3602,Time constraint,positive,base
capacity_violations_count,2024-11-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2024-11-01 00:00:00,938.5575,6.9351,Wheat price,neutral,base
waste_rate_pct,2024-11-01 00:00:00,1.9922,-0.1688,Recipe mix,positive,base
vision_2030_index,2024-11-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2024-11-01 00:00:00,3640166.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2024-11-01 00:00:00,60257.5,0.0,Flour demand,neutral,base
total_recipe_hours,2024-11-01 00:00:00,1532.62,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2024-11-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2024-11-01 00:00:00,0.9453,0.0,Calendar,neutral,base
planned_recipe_hours,2024-11-01 00:00:00,1125.52,0.0,Schedule,neutral,base
available_mill_hours,2024-11-01 00:00:00,1737.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2024-11-01 00:00:00,611.98,0.0,Capacity balance,positive,base
avg_changeovers,2024-11-01 00:00:00,110.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2024-11-01 00:00:00,949.9756,0.0,Raw material,neutral,base
waste_impact_pct,2024-11-01 00:00:00,1.9922,0.0,Waste,positive,base
mill_utilization_pct,2024-11-01 00:00:00,64.7781,0.0,Utilization,positive,base
overload_hours,2024-11-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2024-11-01 00:00:00,189.0,0.0,Scheduling,neutral,base
avg_run_length_days,2024-11-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2024-11-01 00:00:00,32.4,0.0,Risk model,positive,base
total_wheat_requirement_tons,2024-11-01 00:00:00,60257.47,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2024-11-01 00:00:00,938.5575,0.0,Market,neutral,base
import_dependency_pct,2024-11-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2024-11-01 00:00:00,40.3,0.0,Geopolitics,negative,base
yield_variability_index,2024-11-01 00:00:00,0.076,0.0,Quality,neutral,base
waste_rate_vs_target,2024-11-01 00:00:00,-0.51,0.0,Gap to target,positive,base
energy_per_ton,2024-11-01 00:00:00,70.0111,0.0,Efficiency,neutral,base
water_per_ton,2024-11-01 00:00:00,0.7912,0.0,Conservation,neutral,base
vision_2030_compliance,2024-11-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2024-12-01 00:00:00,65302.23,8.372,SKU forecast,positive,base
recipe_time_utilization_pct,2024-12-01 00:00:00,64.7845,0.0064,Time constraint,positive,base
capacity_violations_count,2024-12-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2024-12-01 00:00:00,951.4046,12.8471,Wheat price,neutral,base
waste_rate_pct,2024-12-01 00:00:00,2.231,0.2388,Recipe mix,positive,base
vision_2030_index,2024-12-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2024-12-01 00:00:00,3937300.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2024-12-01 00:00:00,65302.23,0.0,Flour demand,neutral,base
total_recipe_hours,2024-12-01 00:00:00,1660.62,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2024-12-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2024-12-01 00:00:00,0.981,0.0,Calendar,neutral,base
planned_recipe_hours,2024-12-01 00:00:00,1163.53,0.0,Schedule,neutral,base
available_mill_hours,2024-12-01 00:00:00,1796.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2024-12-01 00:00:00,632.47,0.0,Capacity balance,positive,base
avg_changeovers,2024-12-01 00:00:00,113.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2024-12-01 00:00:00,949.9717,0.0,Raw material,neutral,base
waste_impact_pct,2024-12-01 00:00:00,2.231,0.0,Waste,positive,base
mill_utilization_pct,2024-12-01 00:00:00,64.7845,0.0,Utilization,positive,base
overload_hours,2024-12-01 00:00:00,0.0,0.0,Capacity,positive,base
recipe_switch_count,2024-12-01 00:00:00,194.0,0.0,Scheduling,neutral,base
avg_run_length_days,2024-12-01 00:00:00,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2024-12-01 00:00:00,32.4,0.0,Risk model,positive,base
total_wheat_requirement_tons,2024-12-01 00:00:00,65302.16,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2024-12-01 00:00:00,951.4046,0.0,Market,neutral,base
import_dependency_pct,2024-12-01 00:00:00,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2024-12-01 00:00:00,40.2,0.0,Geopolitics,negative,base
yield_variability_index,2024-12-01 00:00:00,0.06,0.0,Quality,neutral,base
waste_rate_vs_target,2024-12-01 00:00:00,-0.27,0.0,Gap to target,positive,base
energy_per_ton,2024-12-01 00:00:00,69.557,0.0,Efficiency,neutral,base
water_per_ton,2024-12-01 00:00:00,0.7745,0.0,Conservation,neutral,base
vision_2030_compliance,2024-12-01 00:00:00,85.5,0.0,Composite,positive,base
total_demand_tons,2025-01-01 00:00:00,68102.43,4.2881,SKU forecast,positive,base
recipe_time_utilization_pct,2025-01-01 00:00:00,64.0807,-0.7039,Time constraint,positive,base
capacity_violations_count,2025-01-01 00:00:00,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2025-01-01 00:00:00,1007.876,56.4714,Wheat price,neutral,base
waste_rate_pct,2025-01-01 00:00:00,2.0683,-0.1627,Recipe mix,positive,base
vision_2030_index,2025-01-01 00:00:00,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2025-01-01 00:00:00,4133322.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2025-01-01 00:00:00,68102.43,0.0,Flour demand,neutral,base
total_recipe_hours,2025-01-01 00:00:00,1732.4,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2025-01-01 00:00:00,100.0,0.0,Model accuracy,positive,base
seasonality_index,2025-01-01 00:00:00,1.0216,0.0,Calendar,neutral,base
planned_recipe_hours,2025-01-01 00:00:00,1128.14,0.0,Schedule,neutral,base
available_mill_hours,2025-01-01 00:00:00,1760.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2025-01-01 00:00:00,632.36,0.0,Capacity balance,positive,base
