date,flour_type,required_tons,recipe_id,allocation_pct,notes,recipe_tons
2023-04-03,Patent,155.14999999999998,R2,0.7,Primary recipe,108.60499999999998
2023-04-03,Patent,155.14999999999998,R5,0.3,Premium alternative,46.544999999999995
2023-04-04,Patent,159.32,R2,0.7,Primary recipe,111.52399999999999
2023-04-04,Patent,159.32,R5,0.3,Premium alternative,47.796
2023-04-05,Patent,163.24,R2,0.7,Primary recipe,114.268
2023-04-05,Patent,163.24,R5,0.3,Premium alternative,48.972
2023-04-06,Patent,158.85,R2,0.7,Primary recipe,111.195
2023-04-06,Patent,158.85,R5,0.3,Premium alternative,47.654999999999994
2023-04-07,Patent,125.15,R2,0.7,Primary recipe,87.605
2023-04-07,Patent,125.15,R5,0.3,Premium alternative,37.545
2023-04-08,Patent,122.03999999999999,R2,0.7,Primary recipe,85.42799999999998
2023-04-08,Patent,122.03999999999999,R5,0.3,Premium alternative,36.611999999999995
2023-04-09,Patent,145.5,R2,0.7,Primary recipe,101.85
2023-04-09,Patent,145.5,R5,0.3,Premium alternative,43.65
2023-04-10,Patent,151.2,R2,0.7,Primary recipe,105.83999999999999
2023-04-10,Patent,151.2,R5,0.3,Premium alternative,45.35999999999999
2023-04-11,Patent,149.39,R2,0.7,Primary recipe,104.57299999999998
2023-04-11,Patent,149.39,R5,0.3,Premium alternative,44.81699999999999
2023-04-12,Patent,155.32,R2,0.7,Primary recipe,108.72399999999999
2023-04-12,Patent,155.32,R5,0.3,Premium alternative,46.596
2023-04-13,Patent,147.66,R2,0.7,Primary recipe,103.362
2023-04-13,Patent,147.66,R5,0.3,Premium alternative,44.297999999999995
2023-04-14,Patent,122.69,R2,0.7,Primary recipe,85.883
2023-04-14,Patent,122.69,R5,0.3,Premium alternative,36.806999999999995
2023-04-15,Patent,127.8,R2,0.7,Primary recipe,89.46
2023-04-15,Patent,127.8,R5,0.3,Premium alternative,38.339999999999996
2023-04-16,Patent,131.88,R2,0.7,Primary recipe,92.31599999999999
2023-04-16,Patent,131.88,R5,0.3,Premium alternative,39.564
2023-04-17,Patent,132.65,R2,0.7,Primary recipe,92.855
2023-04-17,Patent,132.65,R5,0.3,Premium alternative,39.795
2023-04-18,Patent,127.57,R2,0.7,Primary recipe,89.29899999999999
2023-04-18,Patent,127.57,R5,0.3,Premium alternative,38.270999999999994
2023-04-19,Patent,147.06,R2,0.7,Primary recipe,102.942
2023-04-19,Patent,147.06,R5,0.3,Premium alternative,44.118
2023-04-20,Patent,157.01,R2,0.7,Primary recipe,109.90699999999998
2023-04-20,Patent,157.01,R5,0.3,Premium alternative,47.102999999999994
2023-04-21,Patent,134.59,R2,0.7,Primary recipe,94.213
2023-04-21,Patent,134.59,R5,0.3,Premium alternative,40.377
2023-04-22,Patent,45.900000000000006,R2,0.7,Primary recipe,32.13
2023-04-22,Patent,45.900000000000006,R5,0.3,Premium alternative,13.770000000000001
2023-04-23,Patent,59.459999999999994,R2,0.7,Primary recipe,41.62199999999999
2023-04-23,Patent,59.459999999999994,R5,0.3,Premium alternative,17.837999999999997
2023-04-24,Patent,52.269999999999996,R2,0.7,Primary recipe,36.58899999999999
2023-04-24,Patent,52.269999999999996,R5,0.3,Premium alternative,15.680999999999997
2023-04-25,Patent,57.81,R2,0.7,Primary recipe,40.467
2023-04-25,Patent,57.81,R5,0.3,Premium alternative,17.343
2023-04-26,Patent,58.150000000000006,R2,0.7,Primary recipe,40.705
2023-04-26,Patent,58.150000000000006,R5,0.3,Premium alternative,17.445
2023-04-27,Patent,54.29,R2,0.7,Primary recipe,38.003
2023-04-27,Patent,54.29,R5,0.3,Premium alternative,16.287
2023-04-28,Patent,48.6,R2,0.7,Primary recipe,34.019999999999996
2023-04-28,Patent,48.6,R5,0.3,Premium alternative,14.58
2023-04-29,Patent,48.25,R2,0.7,Primary recipe,33.775
2023-04-29,Patent,48.25,R5,0.3,Premium alternative,14.475
2023-04-30,Patent,56.79,R2,0.7,Primary recipe,39.753
2023-04-30,Patent,56.79,R5,0.3,Premium alternative,17.037
2023-05-01,Patent,52.9,R2,0.7,Primary recipe,37.029999999999994
2023-05-01,Patent,52.9,R5,0.3,Premium alternative,15.87
2023-05-02,Patent,60.56,R2,0.7,Primary recipe,42.391999999999996
2023-05-02,Patent,60.56,R5,0.3,Premium alternative,18.168
2023-05-03,Patent,54.04,R2,0.7,Primary recipe,37.827999999999996
2023-05-03,Patent,54.04,R5,0.3,Premium alternative,16.212
2023-05-04,Patent,56.56,R2,0.7,Primary recipe,39.592
2023-05-04,Patent,56.56,R5,0.3,Premium alternative,16.968
2023-05-05,Patent,53.900000000000006,R2,0.7,Primary recipe,37.730000000000004
2023-05-05,Patent,53.900000000000006,R5,0.3,Premium alternative,16.17
2023-05-06,Patent,42.58,R2,0.7,Primary recipe,29.805999999999997
2023-05-06,Patent,42.58,R5,0.3,Premium alternative,12.774
2023-05-07,Patent,57.36,R2,0.7,Primary recipe,40.151999999999994
2023-05-07,Patent,57.36,R5,0.3,Premium alternative,17.208
2023-05-08,Patent,61.15,R2,0.7,Primary recipe,42.805
2023-05-08,Patent,61.15,R5,0.3,Premium alternative,18.345
2023-05-09,Patent,51.82,R2,0.7,Primary recipe,36.274
2023-05-09,Patent,51.82,R5,0.3,Premium alternative,15.546
2023-05-10,Patent,56.58,R2,0.7,Primary recipe,39.605999999999995
2023-05-10,Patent,56.58,R5,0.3,Premium alternative,16.974
2023-05-11,Patent,51.64,R2,0.7,Primary recipe,36.147999999999996
2023-05-11,Patent,51.64,R5,0.3,Premium alternative,15.491999999999999
2023-05-12,Patent,49.51,R2,0.7,Primary recipe,34.657
2023-05-12,Patent,49.51,R5,0.3,Premium alternative,14.852999999999998
2023-05-13,Patent,51.97,R2,0.7,Primary recipe,36.379
2023-05-13,Patent,51.97,R5,0.3,Premium alternative,15.591
2023-05-14,Patent,54.62,R2,0.7,Primary recipe,38.233999999999995
2023-05-14,Patent,54.62,R5,0.3,Premium alternative,16.386
2023-05-15,Patent,58.36,R2,0.7,Primary recipe,40.852
2023-05-15,Patent,58.36,R5,0.3,Premium alternative,17.508
2023-05-16,Patent,52.72,R2,0.7,Primary recipe,36.903999999999996
2023-05-16,Patent,52.72,R5,0.3,Premium alternative,15.815999999999999
2023-05-17,Patent,53.900000000000006,R2,0.7,Primary recipe,37.730000000000004
2023-05-17,Patent,53.900000000000006,R5,0.3,Premium alternative,16.17
2023-05-18,Patent,57.58,R2,0.7,Primary recipe,40.306
2023-05-18,Patent,57.58,R5,0.3,Premium alternative,17.273999999999997
2023-05-19,Patent,47.11,R2,0.7,Primary recipe,32.977
2023-05-19,Patent,47.11,R5,0.3,Premium alternative,14.133
2023-05-20,Patent,52.78,R2,0.7,Primary recipe,36.946
2023-05-20,Patent,52.78,R5,0.3,Premium alternative,15.834
2023-05-21,Patent,61.42,R2,0.7,Primary recipe,42.994
2023-05-21,Patent,61.42,R5,0.3,Premium alternative,18.426
2023-05-22,Patent,57.16,R2,0.7,Primary recipe,40.01199999999999
2023-05-22,Patent,57.16,R5,0.3,Premium alternative,17.148
2023-05-23,Patent,58.81999999999999,R2,0.7,Primary recipe,41.17399999999999
2023-05-23,Patent,58.81999999999999,R5,0.3,Premium alternative,17.645999999999997
2023-05-24,Patent,47.1,R2,0.7,Primary recipe,32.97
2023-05-24,Patent,47.1,R5,0.3,Premium alternative,14.13
2023-05-25,Patent,56.56,R2,0.7,Primary recipe,39.592
2023-05-25,Patent,56.56,R5,0.3,Premium alternative,16.968
2023-05-26,Patent,45.92,R2,0.7,Primary recipe,32.144
2023-05-26,Patent,45.92,R5,0.3,Premium alternative,13.776
2023-05-27,Patent,49.14,R2,0.7,Primary recipe,34.397999999999996
2023-05-27,Patent,49.14,R5,0.3,Premium alternative,14.741999999999999
2023-05-28,Patent,51.17,R2,0.7,Primary recipe,35.818999999999996
2023-05-28,Patent,51.17,R5,0.3,Premium alternative,15.350999999999999
2023-05-29,Patent,56.08,R2,0.7,Primary recipe,39.25599999999999
2023-05-29,Patent,56.08,R5,0.3,Premium alternative,16.823999999999998
2023-05-30,Patent,54.68000000000001,R2,0.7,Primary recipe,38.276
2023-05-30,Patent,54.68000000000001,R5,0.3,Premium alternative,16.404
2023-05-31,Patent,43.14,R2,0.7,Primary recipe,30.197999999999997
2023-05-31,Patent,43.14,R5,0.3,Premium alternative,12.942
2023-06-01,Patent,98.98,R2,0.7,Primary recipe,69.286
2023-06-01,Patent,98.98,R5,0.3,Premium alternative,29.694
2023-06-02,Patent,71.44,R2,0.7,Primary recipe,50.007999999999996
2023-06-02,Patent,71.44,R5,0.3,Premium alternative,21.432
2023-06-03,Patent,84.78999999999999,R2,0.7,Primary recipe,59.35299999999999
2023-06-03,Patent,84.78999999999999,R5,0.3,Premium alternative,25.436999999999998
2023-06-04,Patent,99.42,R2,0.7,Primary recipe,69.594
2023-06-04,Patent,99.42,R5,0.3,Premium alternative,29.826
2023-06-05,Patent,94.62,R2,0.7,Primary recipe,66.234
2023-06-05,Patent,94.62,R5,0.3,Premium alternative,28.386
2023-06-06,Patent,92.75,R2,0.7,Primary recipe,64.925
2023-06-06,Patent,92.75,R5,0.3,Premium alternative,27.825
2023-06-07,Patent,102.8,R2,0.7,Primary recipe,71.96
2023-06-07,Patent,102.8,R5,0.3,Premium alternative,30.839999999999996
2023-06-08,Patent,102.31,R2,0.7,Primary recipe,71.61699999999999
2023-06-08,Patent,102.31,R5,0.3,Premium alternative,30.692999999999998
2023-06-09,Patent,82.47999999999999,R2,0.7,Primary recipe,57.73599999999999
2023-06-09,Patent,82.47999999999999,R5,0.3,Premium alternative,24.743999999999996
2023-06-10,Patent,77.07000000000001,R2,0.7,Primary recipe,53.949000000000005
2023-06-10,Patent,77.07000000000001,R5,0.3,Premium alternative,23.121000000000002
2023-06-11,Patent,94.4,R2,0.7,Primary recipe,66.08
2023-06-11,Patent,94.4,R5,0.3,Premium alternative,28.32
2023-06-12,Patent,100.52000000000001,R2,0.7,Primary recipe,70.364
2023-06-12,Patent,100.52000000000001,R5,0.3,Premium alternative,30.156000000000002
2023-06-13,Patent,100.95,R2,0.7,Primary recipe,70.66499999999999
2023-06-13,Patent,100.95,R5,0.3,Premium alternative,30.285
2023-06-14,Patent,95.41,R2,0.7,Primary recipe,66.78699999999999
2023-06-14,Patent,95.41,R5,0.3,Premium alternative,28.622999999999998
2023-06-15,Patent,83.97,R2,0.7,Primary recipe,58.778999999999996
2023-06-15,Patent,83.97,R5,0.3,Premium alternative,25.191
2023-06-16,Patent,73.35,R2,0.7,Primary recipe,51.34499999999999
2023-06-16,Patent,73.35,R5,0.3,Premium alternative,22.005
2023-06-17,Patent,81.64,R2,0.7,Primary recipe,57.147999999999996
2023-06-17,Patent,81.64,R5,0.3,Premium alternative,24.492
2023-06-18,Patent,99.16,R2,0.7,Primary recipe,69.41199999999999
2023-06-18,Patent,99.16,R5,0.3,Premium alternative,29.747999999999998
2023-06-19,Patent,97.71000000000001,R2,0.7,Primary recipe,68.397
2023-06-19,Patent,97.71000000000001,R5,0.3,Premium alternative,29.313000000000002
2023-06-20,Patent,100.78999999999999,R2,0.7,Primary recipe,70.55299999999998
2023-06-20,Patent,100.78999999999999,R5,0.3,Premium alternative,30.236999999999995
2023-06-21,Patent,90.64,R2,0.7,Primary recipe,63.44799999999999
2023-06-21,Patent,90.64,R5,0.3,Premium alternative,27.192
2023-06-22,Patent,88.66,R2,0.7,Primary recipe,62.06199999999999
2023-06-22,Patent,88.66,R5,0.3,Premium alternative,26.598
2023-06-23,Patent,75.42,R2,0.7,Primary recipe,52.794
2023-06-23,Patent,75.42,R5,0.3,Premium alternative,22.626
2023-06-24,Patent,81.59,R2,0.7,Primary recipe,57.113
2023-06-24,Patent,81.59,R5,0.3,Premium alternative,24.477
2023-06-25,Patent,93.89,R2,0.7,Primary recipe,65.723
2023-06-25,Patent,93.89,R5,0.3,Premium alternative,28.166999999999998
2023-06-26,Patent,93.91,R2,0.7,Primary recipe,65.737
2023-06-26,Patent,93.91,R5,0.3,Premium alternative,28.173
2023-06-27,Patent,86.62,R2,0.7,Primary recipe,60.634
2023-06-27,Patent,86.62,R5,0.3,Premium alternative,25.986
2023-06-28,Patent,105.84,R2,0.7,Primary recipe,74.088
2023-06-28,Patent,105.84,R5,0.3,Premium alternative,31.752
2023-06-29,Patent,102.68,R2,0.7,Primary recipe,71.876
2023-06-29,Patent,102.68,R5,0.3,Premium alternative,30.804000000000002
2023-06-30,Patent,70.69999999999999,R2,0.7,Primary recipe,49.48999999999999
2023-06-30,Patent,70.69999999999999,R5,0.3,Premium alternative,21.209999999999997
2023-07-01,Patent,43.78,R2,0.7,Primary recipe,30.645999999999997
2023-07-01,Patent,43.78,R5,0.3,Premium alternative,13.134
2023-07-02,Patent,48.730000000000004,R2,0.7,Primary recipe,34.111
2023-07-02,Patent,48.730000000000004,R5,0.3,Premium alternative,14.619
2023-07-03,Patent,51.370000000000005,R2,0.7,Primary recipe,35.959
2023-07-03,Patent,51.370000000000005,R5,0.3,Premium alternative,15.411000000000001
2023-07-04,Patent,56.290000000000006,R2,0.7,Primary recipe,39.403
2023-07-04,Patent,56.290000000000006,R5,0.3,Premium alternative,16.887
2023-07-05,Patent,48.6,R2,0.7,Primary recipe,34.019999999999996
2023-07-05,Patent,48.6,R5,0.3,Premium alternative,14.58
2023-07-06,Patent,53.58,R2,0.7,Primary recipe,37.50599999999999
2023-07-06,Patent,53.58,R5,0.3,Premium alternative,16.073999999999998
2023-07-07,Patent,44.84,R2,0.7,Primary recipe,31.388
2023-07-07,Patent,44.84,R5,0.3,Premium alternative,13.452
2023-07-08,Patent,43.34,R2,0.7,Primary recipe,30.338
2023-07-08,Patent,43.34,R5,0.3,Premium alternative,13.002
2023-07-09,Patent,48.510000000000005,R2,0.7,Primary recipe,33.957
2023-07-09,Patent,48.510000000000005,R5,0.3,Premium alternative,14.553
2023-07-10,Patent,54.92999999999999,R2,0.7,Primary recipe,38.45099999999999
2023-07-10,Patent,54.92999999999999,R5,0.3,Premium alternative,16.478999999999996
2023-07-11,Patent,46.08,R2,0.7,Primary recipe,32.256
2023-07-11,Patent,46.08,R5,0.3,Premium alternative,13.824
2023-07-12,Patent,57.58,R2,0.7,Primary recipe,40.306
2023-07-12,Patent,57.58,R5,0.3,Premium alternative,17.273999999999997
2023-07-13,Patent,45.94,R2,0.7,Primary recipe,32.157999999999994
2023-07-13,Patent,45.94,R5,0.3,Premium alternative,13.781999999999998
2023-07-14,Patent,36.61,R2,0.7,Primary recipe,25.627
2023-07-14,Patent,36.61,R5,0.3,Premium alternative,10.982999999999999
2023-07-15,Patent,44.93,R2,0.7,Primary recipe,31.450999999999997
2023-07-15,Patent,44.93,R5,0.3,Premium alternative,13.479
2023-07-16,Patent,52.32,R2,0.7,Primary recipe,36.623999999999995
2023-07-16,Patent,52.32,R5,0.3,Premium alternative,15.696
2023-07-17,Patent,39.34,R2,0.7,Primary recipe,27.538
2023-07-17,Patent,39.34,R5,0.3,Premium alternative,11.802000000000001
2023-07-18,Patent,51.230000000000004,R2,0.7,Primary recipe,35.861
2023-07-18,Patent,51.230000000000004,R5,0.3,Premium alternative,15.369
2023-07-19,Patent,52.61,R2,0.7,Primary recipe,36.827
2023-07-19,Patent,52.61,R5,0.3,Premium alternative,15.783
2023-07-20,Patent,48.019999999999996,R2,0.7,Primary recipe,33.614
2023-07-20,Patent,48.019999999999996,R5,0.3,Premium alternative,14.405999999999999
2023-07-21,Patent,46.15,R2,0.7,Primary recipe,32.305
2023-07-21,Patent,46.15,R5,0.3,Premium alternative,13.844999999999999
2023-07-22,Patent,45.59,R2,0.7,Primary recipe,31.913
2023-07-22,Patent,45.59,R5,0.3,Premium alternative,13.677000000000001
2023-07-23,Patent,46.120000000000005,R2,0.7,Primary recipe,32.284
2023-07-23,Patent,46.120000000000005,R5,0.3,Premium alternative,13.836
2023-07-24,Patent,47.230000000000004,R2,0.7,Primary recipe,33.061
2023-07-24,Patent,47.230000000000004,R5,0.3,Premium alternative,14.169
2023-07-25,Patent,43.25,R2,0.7,Primary recipe,30.275
2023-07-25,Patent,43.25,R5,0.3,Premium alternative,12.975
2023-07-26,Patent,47.3,R2,0.7,Primary recipe,33.11
2023-07-26,Patent,47.3,R5,0.3,Premium alternative,14.19
2023-07-27,Patent,44.980000000000004,R2,0.7,Primary recipe,31.486
2023-07-27,Patent,44.980000000000004,R5,0.3,Premium alternative,13.494000000000002
2023-07-28,Patent,43.980000000000004,R2,0.7,Primary recipe,30.786
2023-07-28,Patent,43.980000000000004,R5,0.3,Premium alternative,13.194
2023-07-29,Patent,42.55,R2,0.7,Primary recipe,29.784999999999997
2023-07-29,Patent,42.55,R5,0.3,Premium alternative,12.764999999999999
2023-07-30,Patent,46.41,R2,0.7,Primary recipe,32.486999999999995
2023-07-30,Patent,46.41,R5,0.3,Premium alternative,13.922999999999998
2023-07-31,Patent,49.36,R2,0.7,Primary recipe,34.552
2023-07-31,Patent,49.36,R5,0.3,Premium alternative,14.808
2023-08-01,Patent,49.82,R2,0.7,Primary recipe,34.873999999999995
2023-08-01,Patent,49.82,R5,0.3,Premium alternative,14.946
2023-08-02,Patent,41.980000000000004,R2,0.7,Primary recipe,29.386
2023-08-02,Patent,41.980000000000004,R5,0.3,Premium alternative,12.594000000000001
2023-08-03,Patent,45.93,R2,0.7,Primary recipe,32.150999999999996
2023-08-03,Patent,45.93,R5,0.3,Premium alternative,13.779
2023-08-04,Patent,40.56,R2,0.7,Primary recipe,28.392
2023-08-04,Patent,40.56,R5,0.3,Premium alternative,12.168000000000001
2023-08-05,Patent,40.19,R2,0.7,Primary recipe,28.132999999999996
2023-08-05,Patent,40.19,R5,0.3,Premium alternative,12.056999999999999
2023-08-06,Patent,53.11,R2,0.7,Primary recipe,37.177
2023-08-06,Patent,53.11,R5,0.3,Premium alternative,15.933
2023-08-07,Patent,47.379999999999995,R2,0.7,Primary recipe,33.166
2023-08-07,Patent,47.379999999999995,R5,0.3,Premium alternative,14.213999999999999
2023-08-08,Patent,53.1,R2,0.7,Primary recipe,37.17
2023-08-08,Patent,53.1,R5,0.3,Premium alternative,15.93
2023-08-09,Patent,48.19,R2,0.7,Primary recipe,33.733
2023-08-09,Patent,48.19,R5,0.3,Premium alternative,14.456999999999999
2023-08-10,Patent,48.129999999999995,R2,0.7,Primary recipe,33.690999999999995
2023-08-10,Patent,48.129999999999995,R5,0.3,Premium alternative,14.438999999999998
2023-08-11,Patent,37.97,R2,0.7,Primary recipe,26.578999999999997
2023-08-11,Patent,37.97,R5,0.3,Premium alternative,11.391
2023-08-12,Patent,43.5,R2,0.7,Primary recipe,30.45
2023-08-12,Patent,43.5,R5,0.3,Premium alternative,13.049999999999999
2023-08-13,Patent,49.47,R2,0.7,Primary recipe,34.629
2023-08-13,Patent,49.47,R5,0.3,Premium alternative,14.841
2023-08-14,Patent,44.61,R2,0.7,Primary recipe,31.226999999999997
2023-08-14,Patent,44.61,R5,0.3,Premium alternative,13.383
2023-08-15,Patent,40.97,R2,0.7,Primary recipe,28.679
2023-08-15,Patent,40.97,R5,0.3,Premium alternative,12.290999999999999
2023-08-16,Patent,45.370000000000005,R2,0.7,Primary recipe,31.759
2023-08-16,Patent,45.370000000000005,R5,0.3,Premium alternative,13.611
2023-08-17,Patent,47.730000000000004,R2,0.7,Primary recipe,33.411
2023-08-17,Patent,47.730000000000004,R5,0.3,Premium alternative,14.319
2023-08-18,Patent,38.54,R2,0.7,Primary recipe,26.977999999999998
2023-08-18,Patent,38.54,R5,0.3,Premium alternative,11.562
2023-08-19,Patent,39.09,R2,0.7,Primary recipe,27.363
2023-08-19,Patent,39.09,R5,0.3,Premium alternative,11.727
2023-08-20,Patent,42.370000000000005,R2,0.7,Primary recipe,29.659000000000002
2023-08-20,Patent,42.370000000000005,R5,0.3,Premium alternative,12.711
2023-08-21,Patent,49.19,R2,0.7,Primary recipe,34.43299999999999
2023-08-21,Patent,49.19,R5,0.3,Premium alternative,14.756999999999998
2023-08-22,Patent,47.11,R2,0.7,Primary recipe,32.977
2023-08-22,Patent,47.11,R5,0.3,Premium alternative,14.133
2023-08-23,Patent,47.39,R2,0.7,Primary recipe,33.173
2023-08-23,Patent,47.39,R5,0.3,Premium alternative,14.217
2023-08-24,Patent,42.31,R2,0.7,Primary recipe,29.617
2023-08-24,Patent,42.31,R5,0.3,Premium alternative,12.693
2023-08-25,Patent,36.739999999999995,R2,0.7,Primary recipe,25.717999999999996
2023-08-25,Patent,36.739999999999995,R5,0.3,Premium alternative,11.021999999999998
2023-08-26,Patent,38.45,R2,0.7,Primary recipe,26.915
2023-08-26,Patent,38.45,R5,0.3,Premium alternative,11.535
2023-08-27,Patent,46.05,R2,0.7,Primary recipe,32.235
2023-08-27,Patent,46.05,R5,0.3,Premium alternative,13.815
2023-08-28,Patent,50.18,R2,0.7,Primary recipe,35.126
2023-08-28,Patent,50.18,R5,0.3,Premium alternative,15.053999999999998
2023-08-29,Patent,42.68,R2,0.7,Primary recipe,29.875999999999998
2023-08-29,Patent,42.68,R5,0.3,Premium alternative,12.804
2023-08-30,Patent,45.900000000000006,R2,0.7,Primary recipe,32.13
2023-08-30,Patent,45.900000000000006,R5,0.3,Premium alternative,13.770000000000001
2023-08-31,Patent,42.32,R2,0.7,Primary recipe,29.624
2023-08-31,Patent,42.32,R5,0.3,Premium alternative,12.696
2023-09-01,Patent,40.040000000000006,R2,0.7,Primary recipe,28.028000000000002
2023-09-01,Patent,40.040000000000006,R5,0.3,Premium alternative,12.012000000000002
2023-09-02,Patent,35.9,R2,0.7,Primary recipe,25.13
2023-09-02,Patent,35.9,R5,0.3,Premium alternative,10.77
2023-09-03,Patent,45.04,R2,0.7,Primary recipe,31.528
2023-09-03,Patent,45.04,R5,0.3,Premium alternative,13.511999999999999
2023-09-04,Patent,41.17,R2,0.7,Primary recipe,28.819
2023-09-04,Patent,41.17,R5,0.3,Premium alternative,12.351
2023-09-05,Patent,49.400000000000006,R2,0.7,Primary recipe,34.58
2023-09-05,Patent,49.400000000000006,R5,0.3,Premium alternative,14.82
2023-09-06,Patent,42.629999999999995,R2,0.7,Primary recipe,29.840999999999994
2023-09-06,Patent,42.629999999999995,R5,0.3,Premium alternative,12.788999999999998
2023-09-07,Patent,42.0,R2,0.7,Primary recipe,29.4
2023-09-07,Patent,42.0,R5,0.3,Premium alternative,12.6
2023-09-08,Patent,37.29,R2,0.7,Primary recipe,26.102999999999998
